ID,PRICE(€),SIZE(m^2)
38787012,700,55
38475517,750,62
38784116,850,71
38775089,860,65
38767745,1700,75
38743171,700,70
38787417,700,55
38705989,1200,76
38756308,700,55
38744024,800,60
38532011,800,72
38575647,700,55
38508901,2100,103
38704938,750,66
38425567,1800,95
38674600,3900,130
38540029,850,120
38456762,1700,105
38658584,1700,105
38662151,800,60
38712055,690,55
38662299,1000,72
38657536,700,55
38322235,620,52
38714270,650,38
38603350,700,60
37096390,3900,115
38677164,900,62
38575756,700,55
38456950,1250,99
38787012,700,55
38475517,750,62
38784116,850,71
38775089,860,65
38767745,1700,75
38743171,700,70
38787417,700,55
38705989,1200,76
38756308,700,55
38744024,800,60
38532011,800,72
38575647,700,55
38508901,2100,103
38704938,750,66
38425567,1800,95
38674600,3900,130
38540029,850,120
38456762,1700,105
38658584,1700,105
38662151,800,60
38712055,690,55
38662299,1000,72
38657536,700,55
38322235,620,52
38714270,650,38
38603350,700,60
37096390,3900,115
38677164,900,62
38575756,700,55
38456950,1250,99
