ID,PRICE(€),SIZE(m^2)
38448595,3600,120
38836591,1340,117
38865781,850,45
38802139,1400,70
38864410,890,40
38818767,1650,120
38809523,1500,115
38801710,1400,75
38864286,1340,135
38439847,2300,125
38863297,2100,85
38789072,1200,82
38862644,2400,100
38691230,1300,80
38862641,2300,100
35996672,3200,115
38862638,1600,45
38341617,1300,80
38862056,1500,115
31653641,1700,70
32255498,1800,60
38855759,1200,72
724357,880,56
38855006,2000,150
38854835,1350,70
38854767,2200,66
38854708,1250,75
38852148,3300,110
32184598,1650,110
38850649,1300,70
38848633,1200,85
27354110,1200,75
38847554,1550,62
38847541,2000,115
38847536,1750,90
38846582,1400,90
38809630,1400,135
38845700,1150,78
38842040,1350,83
38841318,1100,41
27306275,790,55
38841688,1850,140
38841492,1250,83
38840132,1280,70
35093058,750,39
38836699,1500,110
38836609,1300,75
38836884,800,40
38836549,1300,100
37766130,3400,174
34738457,2600,170
38764822,1500,100
38764350,1250,85
38534269,820,45
38368921,1900,60
37185725,1600,130
34315813,1200,82
38814100,2250,80
38796555,1500,115
38788236,990,55
38658260,900,40
38609610,1300,75
38796133,1250,110
38710613,1750,140
38664707,3500,160
38613950,1500,85
38801735,2100,140
38772685,1300,77
38519877,2300,90
36522560,1150,100
35109291,8900,415
38787949,1100,41
38742435,1500,91
38698544,1250,70
38622245,1200,71
36920442,1200,80
38821208,1400,82
38820343,1500,65
38745837,2200,70
38745657,2500,65
38744997,3200,100
38697304,2100,136
38609566,1100,35
38370079,1850,150
37596053,1450,85
37596046,1450,85
37596038,1400,85
37596034,1400,84
38604914,1445,90
38445705,875,59
38802628,1300,80
38789654,1300,80
38774542,1800,150
38746537,1900,105
38730927,1200,70
38621395,1200,72
38562255,1300,100
38502113,3500,100
38501280,2800,100
38499206,2900,100
38399202,890,35
38337891,1300,80
38311701,1090,45
38104974,1300,114
37898655,1100,25
37779493,1500,55
37352257,1850,95
37292894,6700,250
29244269,3900,355
38455786,1000,71
31920359,1950,110
