ID,PRICE(€),SIZE(m^2)
38861819,920,90
38475493,800,60
38855066,950,75
38852716,850,68
38840356,950,70
38607575,1700,110
38799371,850,68
38655052,920,90
38645751,1400,126
38572116,1100,78
38620853,800,70
38255940,1000,60
30652941,1050,75
38553370,1250,60
38816020,1100,80
38774509,800,70
38457913,2000,82
38814027,1000,103
38730630,900,65
32575126,1100,100
34115678,2500,320
38817081,1100,90
25971710,850,60
38712636,980,78
38729656,1200,80
38712401,2000,80
38707678,900,51
38801570,900,90
35555966,700,40
38605824,800,70
31849781,2500,85
31849779,1600,60
38655623,700,45
38281868,1200,80
38260926,1350,60
38569789,1195,100
38751758,1100,90
38650593,850,63
38236882,1350,50
38340398,1100,74
38494550,1250,70
37963123,1200,80
38108363,1050,87
