ID,PRICE(€),SIZE(m^2)
38802545,1150,53
38762787,1400,75
38801163,950,52
38423391,1650,60
38495186,1350,80
32500071,1850,80
38800250,825,50
36170794,1300,70
38799634,1375,108
38799194,950,46
33642361,950,60
38797680,800,55
38796155,1300,80
38793480,1400,98
38788400,1200,80
38788038,1100,50
38787524,950,41
38787496,1089,30
38774897,1300,85
38774092,1000,55
38773162,2500,130
38096523,1100,99
38761022,1450,110
38092705,1190,68
38666938,1250,82
37955872,1300,95
33847030,1550,115
38731628,900,70
38534290,950,50
35668592,950,75
38556028,2000,70
38499748,2030,160
38515911,1150,42
38732114,900,35
38680561,1000,75
38659430,1300,80
38476033,975,50
38092409,2150,105
38083218,3000,85
37588765,1400,80
37316480,950,55
38714113,1600,65
38713894,1500,45
38615721,2700,80
38604535,1250,45
38547738,3600,90
38458467,3600,82
38372352,1500,84
38093129,1400,73
37714494,1400,132
38533941,1050,90
38365758,1300,77
38301292,1350,85
37709331,1555,63
38731953,1200,87
38713839,2185,80
38713699,1525,45
38713658,1525,45
38713585,1525,45
38713528,1525,45
38712920,1525,40
30942914,2000,110
29431754,1200,95
38338266,4500,100
38758567,1295,90
38695878,1050,82
38674685,2000,83
38230078,1725,91
38604811,900,65
38399989,1085,80
38745486,980,53
38711843,1350,132
38219867,1550,60
38738624,1750,70
38733384,1600,87
38643287,1400,90
28661729,1099,83
38693529,3000,80
38688747,1150,60
38603556,1400,65
38532769,2300,80
38304552,1500,84
38280984,1100,78
38619263,1200,90
38394571,1500,70
37991101,1100,60
38702821,1590,127
38696047,925,62
37513419,1310,104
38534138,2308,120
38392168,1400,80
38042459,1200,59
34892018,1850,80
38696042,1300,80
38680438,2308,143
32952535,1200,90
38697295,2375,175
38108858,950,60
35710916,2500,100
33873711,2875,70
32162128,1650,58
38751587,1100,90
38713989,1239,30
38646889,1400,110
38602034,850,45
38743725,1200,55
38679122,1400,87
638240,890,65
38109163,1400,80
37868119,1350,98
36932671,1700,75
38741475,850,53
38740180,650,40
38677405,1800,102
38388063,1300,83
38200546,1200,90
37879341,1500,65
38757468,1300,70
38653506,2308,120
38515977,950,40
38444549,1900,130
38309064,1500,100
36610864,1500,65
38698063,1200,79
38659851,1300,80
38658771,1000,86
34377793,1200,40
38713733,1525,45
38700803,1300,80
38677943,1300,80
38665413,1300,75
36195872,1300,50
38654024,1300,80
38651858,1300,55
38630648,1350,50
38612412,2308,120
38593840,1250,60
38555755,1800,70
38555658,1700,70
38341465,1350,99
35230063,1600,80
38470324,750,65
36821368,1239,30
37694064,1400,100
36220431,1300,61
38647780,1000,90
38406841,1400,70
38107209,1150,70
38002003,1400,118
37850939,1250,60
37278538,1600,75
37117883,1600,70
35070844,3200,85
30922112,6200,85
32058016,2500,82
38704801,1100,87
38524995,990,56
38367010,1295,75
38557797,1100,55
38539943,890,80
37447533,1100,52
37244320,1950,160
30922109,6200,85
30663339,6200,85
38653596,950,45
38468005,1250,85
38701176,1150,55
38652300,2000,90
38650729,1300,80
38513587,1400,132
38489474,1300,70
38154808,1200,57
37482493,1250,80
38221223,1300,80
35553576,1300,80
38307142,1250,70
38288652,1200,56
38636008,1300,80
38574348,1050,90
27976264,1200,60
37473767,1250,160
36630542,1000,33
38652238,2308,120
38621126,990,82
38613945,1300,85
37610766,1500,84
38000326,1400,79
38513615,875,60
38350991,975,67
38324688,1600,47
38301644,1500,80
37168509,1500,90
38658122,950,70
38221041,1200,95
38041757,1100,95
32941524,900,30
32941457,1300,40
37431304,1590,150
2045925,1300,95
