ID,PRICE(€),SIZE(m^2)
36238897,1495,52
38843595,1550,80
38864513,950,56
38817124,1050,75
38863773,1600,55
38602970,1250,70
38862300,1250,120
38545877,1350,70
38862240,1050,75
38214755,1600,110
38862023,1850,130
38837772,1550,80
38861202,1550,85
38858196,1100,75
38854958,1550,73
31309750,800,50
38850010,950,60
38849883,975,55
38847284,1550,80
38842727,1550,80
38767309,2450,156
38818355,850,52
38818369,950,52
38839382,1400,60
38838480,1550,110
38836521,800,35
38201582,1050,81
33391968,1050,65
37453536,1695,100
38828118,1350,60
30802882,1490,90
29792053,1550,80
38784114,1500,65
34969732,1575,80
38780209,2400,101
37488353,1450,65
38819717,1550,82
26737290,1500,75
38621855,2850,65
38621451,2500,100
38604646,1250,100
38561139,1600,64
37515199,2450,130
38339239,1900,55
37935617,990,75
38824324,4800,170
38668153,1550,77
38647165,2650,90
38267474,1600,90
38783663,1200,75
38349438,4800,170
38314205,2200,130
36307006,2850,90
38444260,1750,85
38424410,3050,65
38378681,4800,170
38267155,5000,106
38814450,1600,71
38829733,2200,130
38828430,1350,65
38797822,1200,61
29527940,1300,79
34781445,1550,30
34770022,3050,95
34770019,1850,65
34770011,2050,65
38738615,1200,78
35013295,1600,76
38724947,1500,100
38664705,2300,130
38651851,2800,149
38613944,1500,52
38540506,2850,112
38423766,1400,100
35982442,2400,81
38787685,1050,59
37953637,1600,89
37829426,1700,57
38726823,1300,80
38574862,1600,87
37757861,1700,60
38690847,1650,90
38645550,1150,90
38410667,2800,111
35093560,2850,90
37439151,2200,130
38514551,1200,42
38409984,2500,90
38344599,2400,131
38153929,1500,95
25094348,1800,120
37200573,2200,130
34057195,860,52
38766409,1275,45
36391865,3500,155
36391860,2500,113
38278151,2350,89
38747740,1600,115
30170446,1300,130
38343858,4800,255
38107423,1700,54
38699140,2400,101
38659808,2850,92
38562449,1050,75
38497687,1000,53
38693961,1200,81
37461644,1700,55
38828393,1200,50
38421359,1700,73
38701803,1900,145
38449467,2300,90
35222813,2650,90
37562318,1285,69
25800568,1250,116
38566920,1600,75
38718826,875,53
38718825,875,53
37711183,1750,61
36533112,4800,160
38376517,2500,100
38341307,1300,86
38022697,1600,89
38005266,1700,47
30052619,1400,60
36538032,4800,170
25069729,1700,120
38823678,1300,98
38701776,2560,104
38701757,2560,104
38701765,2650,104
36647535,4800,220
38532270,1180,60
38532181,1080,48
38350283,4800,170
36466143,4800,170
38650746,1080,53
32773700,2450,155
38547961,990,51
38595621,900,54
38535552,1300,65
38379981,2500,75
38372570,1180,84
38108227,1600,47
37994330,2850,75
38761413,900,50
38657631,975,57
38081093,1450,90
38306351,850,45
38650307,1650,93
38285546,2850,115
38657633,850,50
38407076,900,78
37752662,1300,70
38756122,1600,75
