ID,PRICE(€),SIZE(m^2)
38864937,900,900
38856568,2300,202
38853218,1200,110
38849672,1600,122
38850052,1200,90
38843630,1500,105
38843056,2300,380
38603767,1000,90
38534128,1200,90
38796522,1200,110
38801546,900,92
38703049,1200,90
38788755,700,80
38787819,750,80
38231447,800,65
38450402,1300,88
38445284,1500,105
37682371,1800,112
38067050,1300,88
37365648,1650,112
38658136,1200,100
38767104,1750,150
38462233,1200,95
38144243,1200,100
38553004,900,90
35694227,3000,220
38701802,1600,120
38560485,795,67
38491827,1600,100
38040221,1200,100
36859505,2400,130
35712090,3000,180
38367348,1150,83
38724750,1300,90
38401918,850,65
