ID,PRICE(€),SIZE(m^2)
38865803,900,75
38500823,950,85
38864819,900,85
38490168,950,75
38864521,900,75
38864484,925,70
38856814,925,75
38854591,950,75
38853465,950,75
38852998,900,110
38850039,925,71
35354392,950,75
38788544,900,80
38548320,900,80
38785391,1200,110
38208596,950,67
38497613,900,75
38534788,900,82
38797687,1500,100
38484044,950,75
38620313,900,80
38513118,900,80
38704878,950,75
38534831,950,55
35255768,900,75
35464233,950,78
38790028,900,78
38572393,1200,100
38507675,900,75
37040957,950,65
38580360,730,55
38779895,900,75
35514769,600,23
38762410,800,60
38722805,925,63
38773329,900,95
35339477,900,85
38809187,900,80
38529295,760,58
35243975,900,75
38495741,950,80
38772488,900,75
38731183,950,90
38507029,950,75
38763294,975,73
38751561,850,70
38670886,950,85
35266773,950,75
38650225,950,75
38493644,750,48
38700586,950,65
