ID,PRICE(€),SIZE(m^2)
38865080,875,75
38857886,1200,70
38857777,1100,70
38845667,795,50
38844261,1200,70
38842908,800,71
38841437,1100,70
38799031,1200,85
38790469,1800,90
37935562,1400,85
38548126,1350,70
37962705,1400,95
38662618,1050,70
38608060,850,52
36786220,800,35
38672969,770,33
38782980,950,80
38619779,1490,110
38823423,790,50
37597596,1200,60
38733632,950,88
38644022,1490,110
38355404,790,33
38354992,770,33
38697600,900,56
38230484,1290,65
37117399,2800,110
33254547,750,60
38606310,875,64
38611709,800,50
26785893,950,65
38459458,775,55
38680098,2000,85
1361120,750,65
38372536,1000,55
38253168,970,63
