ID,PRICE(€),SIZE(m^2)
38865561,650,50
38854716,1500,90
38844329,950,63
38835499,1100,85
38843398,1500,90
38653986,950,75
38842635,1350,200
38804347,900,50
38840347,1500,92
38798489,1350,90
38669800,890,75
38823636,850,60
38788307,1350,92
38643470,1500,92
38733986,900,70
38442937,1500,80
38009099,1590,75
38549177,1450,70
34035078,850,75
38799756,875,48
38444532,1790,70
38756135,1350,90
38802281,1350,90
38498469,1500,85
38774394,1350,92
38067768,1300,50
36279171,1300,50
38687138,1070,48
38644308,1070,55
38815115,1200,80
38701811,850,50
38731705,850,33
38679583,1100,70
38687559,1440,76
27767415,800,55
34124334,850,61
26165092,850,59
38291292,1150,70
38428690,1600,85
37816832,1300,80
