ID,PRICE(€),SIZE(m^2)
38865386,900,60
38850397,1050,71
38860902,2200,120
34881044,1600,125
38855229,1700,114
38285834,1700,95
38793733,1600,59
38692348,1250,84
38365846,2200,150
37550314,1650,80
38727564,3000,190
38575225,1500,50
38218064,2200,155
38487100,2200,150
38476723,2600,118
38775916,2450,150
38768856,2500,140
38738629,1550,123
38553378,3000,130
29936822,1300,69
38389410,2100,155
27229022,1550,120
38781417,1200,87
32319273,2000,77
38672779,3500,236
38620851,1500,70
38572761,1800,130
36195056,2200,85
38749159,1700,110
38623992,1050,50
38749689,1300,66
37809187,2500,140
37985082,1600,72
38752238,2200,90
33269604,5400,85
33269603,3200,160
34725669,1050,49
