ID,PRICE(€),SIZE(m^2)
38847539,850,60
38835817,850,61
38453413,820,53
38820759,1150,101
35415657,850,61
38375669,2000,181
38379960,2000,181
35668630,950,52
38378250,2000,180
38819389,1150,105
38768854,2000,180
38593845,1650,100
38680379,750,64
38389180,2000,180
35726139,1800,72
38422698,800,45
38731364,1100,90
38809066,1150,101
38821393,850,60
38799469,850,60
38317138,1405,96
37664582,950,65
38666560,950,73
38788528,825,95
37027111,1405,85
38369834,2000,181
38489504,790,65
38773408,850,55
37981128,1550,75
38552634,950,73
