ID,PRICE(€),SIZE(m^2)
38810358,1700,65
38804262,1200,57
38793796,2500,118
38793807,1600,124
38804985,2500,123
38258763,2500,195
38804223,1800,100
38651859,1750,75
38804007,1250,98
38698014,2450,110
38804015,1100,60
38621383,1450,60
38803955,2100,150
36460391,1350,57
38802374,2000,160
38641483,1850,90
38802205,2000,189
38638624,950,40
38802034,2000,110
38680159,1700,90
38801941,1000,55
38508602,1950,131
38802000,995,50
962647,2000,60
38801489,2200,145
30770123,1550,70
38800198,1450,110
38382655,2400,88
38800569,2600,90
38288703,2000,50
38800496,1700,145
38257201,3000,85
38799790,1500,96
38196054,2500,180
38798942,1000,57
38129580,6500,302
38798633,2800,240
34606543,5500,180
38798531,1400,98
38700808,890,50
38790102,1800,90
38688751,1600,70
38796758,6000,277
38688744,1950,120
38797192,1400,71
38613947,1990,85
38796664,1500,80
36533091,2600,90
28451485,1250,115
38089191,1500,70
38762244,1800,100
36049680,3500,165
38794175,1800,118
36463985,1735,65
38623794,1100,73
36462992,1735,70
38789484,2900,120
38307190,2200,123
38789373,1700,65
38534616,1600,105
38788847,1900,123
35131079,1850,100
38788870,1300,65
38788785,1400,82
38788494,1600,110
38788505,1500,70
38788362,995,50
38787758,2500,130
38787756,2500,195
38786822,1850,180
38786704,5000,229
33370000,1700,75
38785437,1200,100
38784367,1800,62
38783058,1850,70
38781541,2000,110
38780947,1800,110
38780237,2500,100
29164042,1800,120
38776144,2000,90
38775463,1000,64
29726286,1200,105
38774100,1990,80
38773815,1950,145
38773215,1600,72
38772989,1100,70
38772823,1200,55
38772127,1450,55
38770956,1250,140
38770677,2400,180
38769987,1900,145
38694014,2500,260
38769326,1871,61
38768871,4900,200
38768869,2450,111
36548540,3168,189
38181688,3900,160
27788952,1500,120
38092613,4500,207
38727256,1700,88
32764678,1500,78
38186863,2000,105
37674457,1995,77
28754484,1650,102
37881720,2600,110
38390238,1550,80
37089856,1975,80
30381482,1350,75
38728725,1300,75
26548127,1700,88
38732312,2142,130
38659964,1400,110
38464941,5650,140
38307736,2500,200
38697709,2400,130
37687881,2200,160
37175049,3200,100
38755731,2400,180
35450162,1900,120
38739738,1395,90
38757757,1850,105
38540965,5900,178
38767027,2200,175
38763010,4000,200
38742885,2500,96
38495607,1650,160
37914052,1200,80
38003618,1800,45
37996175,3200,203
36889747,1600,142
38743762,2500,202
34945783,2000,85
38729290,2142,130
28749989,2250,200
38744252,6500,350
38747707,1600,86
38245400,2500,195
38767107,2700,90
33367940,2000,70
38614538,2400,150
38494549,1350,60
37142676,6500,80
38728162,1950,110
30554066,1400,138
37076700,5000,164
38746100,1750,168
38657222,1500,100
38573936,3700,195
38555601,1200,78
38555328,1750,70
38496014,2500,110
38488452,4200,140
38462256,2000,70
38715824,1300,50
38761929,2900,259
38761872,2000,70
38761632,2600,93
38268116,900,50
38745469,1700,130
38738620,2350,112
38690826,1400,60
38607354,1500,87
38601829,2000,150
38318851,3700,260
38107526,1700,126
37997969,4500,180
33265400,2200,140
38515695,1500,70
38140409,2500,200
36066969,2700,116
38740967,1575,100
38727115,1175,87
25910916,6000,90
38677735,2500,110
38657054,1900,110
38619671,2500,77
38555479,1400,78
38534783,1800,50
33617820,1600,90
38389129,2200,215
38245674,2600,68
38162274,1975,170
38002800,2300,64
37886529,1750,64
37766722,1500,55
37759496,1800,60
37756910,1700,120
30194944,1995,90
38762957,1100,62
38759929,1200,90
38742745,2100,111
38742406,2400,122
38548426,3700,180
38492429,1950,101
38331570,1990,85
38154757,1850,180
501161,1600,100
38708403,1700,88
38650920,1100,55
38646893,2200,140
38642093,1140,45
38576530,2500,120
38570870,1999,90
38570488,1400,50
38558247,1350,70
38556980,1800,50
38546285,2000,55
38545968,1350,75
38516627,2000,125
38488528,3500,150
38486513,2000,70
38459724,2600,70
38458379,2300,60
38458332,2600,100
38458139,3500,195
38444288,2300,130
38369971,2200,72
37326884,1750,75
38731045,1500,75
32748562,1800,60
38645920,1500,75
38645416,3000,100
38312459,1750,112
38106976,2900,155
38106035,2600,135
38089385,4500,205
38694799,1500,85
38640774,1950,150
35186883,2000,70
35186968,2600,94
38460275,2200,140
31921675,1950,136
38107140,1700,95
37797889,1750,85
25716752,1900,110
37560018,1650,65
38744113,1600,113
38447294,2200,145
38370693,1400,100
38187126,2200,110
38084128,1450,55
37932271,5900,180
37897182,2800,165
37119094,4000,200
36925410,1600,80
36783882,4200,220
36465080,1735,72
38690012,1800,60
35000495,1650,65
38653291,1500,85
32306520,1950,140
38564071,1800,100
32729572,2000,70
36543967,2600,94
38468200,1300,60
38402925,2200,55
38110673,1990,90
38064423,1200,90
25013346,1650,112
37582330,5900,265
37285067,5200,152
36749986,2400,90
38764961,4500,200
38764683,1395,65
38728141,1600,72
38727122,2900,112
38442734,2500,140
38442676,4500,152
38442630,4800,165
38440829,3000,90
38439427,2500,118
38380262,5200,319
38377176,2500,170
38366233,2200,140
38366096,4000,90
38348753,1800,60
37942082,2500,110
33918236,2500,85
37670653,1600,100
37367594,2400,110
37184147,3250,83
36132941,2700,92
38695423,3000,89
38694081,1600,71
38691738,2600,85
35433953,2500,130
38615934,2450,91
38604876,4500,200
38574357,2000,70
38574326,2000,70
35033010,2200,200
38471273,2000,70
38424616,2000,55
35268083,1800,120
28891277,2000,50
38040756,900,50
38147724,1999,90
38079211,2350,145
37894973,1700,80
37802560,5900,172
37759675,3200,115
36600527,2500,240
38730760,1550,80
38695855,2900,140
38674192,1250,78
32712018,1600,120
38621127,2200,140
38607980,1750,63
38604906,1650,80
38503031,2900,280
38446024,1390,95
27726769,1300,75
36235777,1599,65
38748390,1600,100
38738628,6000,90
38730081,1500,75
38713211,1500,85
38652236,2130,142
38534873,2700,95
38521555,4200,183
38470254,3950,190
36667367,1450,68
38159122,1600,80
38097681,2100,140
38036840,1300,92
25927916,2130,143
37655378,2600,90
37642869,2600,90
37613793,1950,100
34868050,1500,72
36772928,1900,110
36150248,3495,210
36000434,4500,235
35666778,2150,85
35413108,2000,75
27867833,2900,100
883015,2149,250
38698077,2800,150
38697954,2500,100
38679480,1700,130
38665498,1700,150
38665482,1700,150
38656500,5900,177
38651861,4500,200
38625505,2300,167
38616637,2300,170
35650775,1400,75
38571410,3600,180
38563970,1500,107
38547839,2100,112
34443308,1500,92
38516537,2000,70
35217130,2600,85
38486241,2000,70
38480777,1700,70
38480776,2000,100
38459334,2400,110
38366479,2200,140
37119934,3600,85
38459839,1200,67
38457109,1400,80
38448945,1500,64
38444705,1350,60
38367151,3250,259
38349178,2400,95
38323730,2100,85
38105691,3450,150
37944386,1600,85
31054198,2900,180
37476274,2000,75
36447200,4500,230
35865621,9000,240
38746338,1050,70
38710875,1600,130
38675827,2500,195
38651812,4200,140
38649265,4200,142
38615800,2450,112
38607457,2900,122
38571528,2100,90
38553263,1600,40
38545016,1350,81
25659472,1600,80
38091502,1980,119
38090141,1850,170
37804657,2500,170
37750556,1400,45
37638046,2200,80
33700904,1500,80
38731412,2600,190
38704435,1300,60
38622296,2000,100
34659683,1400,81
38394558,6700,80
38238241,1450,130
38233011,5000,229
38025444,3200,110
37246958,2400,201
38743893,950,57
38697163,2000,150
38686569,4200,140
38679847,3500,154
38658023,1400,77
38650914,1100,65
25081816,1500,75
38606082,1700,80
38585820,2500,189
38538112,1700,50
37890131,1800,110
34885043,1100,56
38498646,2000,70
38463279,1600,80
38400770,1900,89
37559599,1400,110
33917436,1900,60
38736373,1400,74
38693577,1100,38
38675729,1900,145
38391928,1550,67
38388060,1900,145
38371287,2500,195
38342451,2200,95
38337308,1400,90
38335249,5000,229
38301519,2000,240
38255397,3000,160
38254477,1800,161
38200488,1680,110
38183197,6990,220
38115518,1900,115
38094236,1950,100
38077465,2650,130
37959216,7000,250
37917502,2000,100
36759545,1800,77
37880319,2500,190
37861497,2800,155
37753312,4000,175
37668992,2500,150
37309934,9800,310
37182453,3500,111
37112023,1900,77
36787114,3600,110
36762324,9800,310
36606757,3200,124
36544637,2100,140
36346455,9800,310
36290077,2950,70
36171189,3300,100
36143430,10000,300
36053351,3900,200
35976950,5000,170
35976947,4500,315
35883529,8500,250
35877566,1600,55
35618593,12400,90
35306910,2400,130
35037801,18000,220
34602179,2000,85
32591983,9500,350
33571000,1600,55
34236591,1700,126
34222712,3800,85
33987466,7000,520
32826148,2500,130
32019669,3500,165
30958630,5000,140
38680451,2130,157
38614657,4000,210
33889685,1600,70
38543068,1500,80
38496271,1350,90
37147218,1600,103
35530009,2600,200
38731141,1150,69
38645439,1300,44
