ID,PRICE(€),SIZE(m^2)
38865773,1100,50
38839111,1400,70
38864955,1800,110
38788257,950,81
38863132,1050,85
38858078,950,110
38857573,569,30
38855198,1900,94
38853948,750,25
38851503,980,80
38848944,1100,65
38848862,750,25
38844807,775,50
38844666,950,112
27458665,1195,85
38840425,800,41
38840090,850,50
38836553,1200,70
38835552,1500,95
38835051,890,60
37535542,1100,85
38624541,1600,62
38624536,1700,101
38624531,1750,101
38624527,1550,62
38007620,875,75
38803395,1850,85
38371229,940,75
38814134,1000,80
38762366,1300,70
37903390,1550,82
37879042,1300,60
37266229,1300,70
38745196,1350,70
38817129,1100,110
38082714,3000,95
33814873,2025,60
38612452,1290,65
38440013,1750,90
38109330,2150,127
38801768,900,70
38495522,1250,80
38484781,1300,70
35971720,1500,75
38815390,1200,106
38745446,1400,95
38649233,1490,100
38752466,2300,130
38105548,2150,110
38746016,1000,82
38726151,1300,77
37865592,1300,56
37488288,1800,90
38366082,2150,110
38255260,2150,100
37664379,1050,85
37321880,1800,110
33824908,2250,60
38440660,1300,70
35968890,1550,75
36296036,2100,100
36053820,1800,90
38808946,1400,72
38645832,1350,70
38818011,900,70
38776062,950,62
38614463,1600,134
34291495,1415,75
37244459,1200,45
34241227,1200,35
38754270,580,75
38680201,1850,90
36564728,905,80
38829150,1100,65
38805831,775,50
37579670,990,77
38619461,690,65
38115531,1300,55
38115529,1200,70
38115528,1300,70
36062051,3000,90
28968665,880,75
38761502,1300,65
27389496,1000,75
38397988,1280,74
38397511,1180,74
38371719,1320,61
38044052,1900,70
33805053,1800,60
38521034,1000,70
38672714,1190,50
1950478,990,72
38498192,780,73
38640532,775,40
38614379,950,110
38000935,950,85
38441614,995,75
38674568,1490,63
38544856,950,80
38475621,1350,70
38695935,850,58
37655012,1000,80
