ID,PRICE(€),SIZE(m^2)
38864803,900,70
38855959,1350,70
38864558,1500,130
38842447,1500,120
38863929,900,75
38697811,900,80
38863565,960,50
38603255,1650,100
38861941,1300,80
38326130,1200,128
25947204,1100,70
28188419,850,38
38855281,1200,80
38828433,1150,65
38854260,950,75
38680551,850,50
38854243,1200,80
38154992,1800,140
38852869,1200,85
31653422,2000,85
38852832,1150,65
32075359,1800,80
38849946,1250,70
38852320,1100,76
38852044,1200,80
38845813,950,75
38844444,3125,130
38844077,1200,52
38843441,950,75
38843439,1200,75
38842903,1200,90
38842127,1200,80
38841894,950,80
38837290,1400,105
38837091,1000,65
38645692,1100,70
27131924,800,58
33871795,1200,80
32165655,1200,85
29786931,1100,57
38814366,1100,110
38291554,3200,256
38789864,1200,75
38800300,1600,93
38775155,1200,68
38498245,1195,102
38819033,1150,95
29330281,1200,75
38676179,1200,100
2142658,1500,110
38774068,1650,110
38733312,1800,100
38643828,1650,100
37110535,3200,317
38545098,1600,122
38384180,1400,70
38823422,2300,150
38780207,3200,256
38732797,1750,87
38366154,850,60
38751775,1050,60
30928279,1200,82
38679734,950,75
38560341,1250,75
38489161,1600,100
38097318,1450,130
38094053,2300,94
37897250,1400,95
38819525,900,70
28337020,1000,70
38818366,1050,51
29975796,1150,55
38707211,950,75
38606441,1600,100
38366112,2200,50
38804988,1200,70
38673636,1200,85
38532552,1500,100
38351509,700,35
37789799,1800,118
38676874,1200,79
37157294,1200,95
38524684,1500,99
30008991,1800,140
38302994,1699,120
38169220,1175,90
38008800,2400,150
35218887,2500,147
37692655,2800,170
37533990,1800,105
36675283,1800,114
38758312,2250,149
37192604,1200,80
38646256,750,25
38502191,2800,209
38459780,3800,140
38448185,3600,80
38441194,1800,100
37764675,2000,126
38730063,1450,85
38687331,1325,100
38037341,2250,164
26373046,1100,75
31653472,2000,85
31653257,1800,140
31640387,1800,140
29835136,2000,85
25800289,2000,85
38678906,1200,75
38668441,1350,115
38795587,1350,69
38794874,1650,95
38497026,1400,152
38091875,1950,126
38765291,1200,95
37123730,1200,75
38738621,2300,150
27976289,1200,95
33858739,1200,90
38640134,1600,112
38516979,700,52
38395736,1500,115
501664,1050,65
38834126,830,52
38823671,3125,130
38324434,1700,140
37987815,1400,129
33858592,1200,60
38695638,950,77
38678869,1200,82
38475970,980,52
25263005,1100,65
38458837,1250,75
38274775,2500,155
34469990,1350,75
38228328,2950,300
37562993,2500,160
33237924,3200,225
38674877,1200,75
38640762,2500,160
38553276,1400,60
31261610,1800,85
31223945,1800,85
31223469,1800,85
30009947,1800,140
30009929,1800,140
30008947,1800,140
25989976,2000,85
25989725,1800,85
38799145,1600,118
38798903,1600,118
38674656,1300,110
32960786,2600,154
38763043,1350,105
38713308,1100,110
38672596,1200,75
38657466,1200,65
32599670,760,32
33701112,1050,56
37115606,1275,75
30010384,1800,85
25081214,1800,140
25078267,1800,140
25078223,2000,85
25078151,2000,85
25078082,1800,85
25077970,1800,85
25077743,1800,140
25077733,1800,140
25077730,1800,140
38710112,1100,60
34028002,1200,95
37894572,1200,65
35808840,1300,97
38769400,1700,79
38758357,1200,65
38716891,1500,130
38312186,1200,60
25989830,1800,85
38810189,1200,87
38717569,1200,80
38679411,1200,80
38397859,1200,90
38379426,1650,122
38267462,1400,95
38189130,1200,70
38154947,1800,140
38154836,1800,140
36551245,875,47
37773419,1300,130
37362955,1150,65
36010573,2000,105
31653572,1800,85
31653503,1800,85
31653454,2000,85
31653359,1800,140
31653108,2000,85
31653077,2000,85
31653050,2000,85
31652928,1800,85
31641790,2000,85
31641722,2000,85
31641560,2000,85
31641423,3500,140
31641321,1800,85
31640352,1800,85
31261780,1800,85
29939318,1800,140
29835099,1800,140
29826392,1800,85
38766320,950,75
38743170,850,50
33882603,1200,75
38688238,1200,100
38687769,1410,101
38348883,800,60
38731403,1200,75
34348684,1600,146
37670988,1200,80
38596860,2800,197
38448477,850,60
38383829,1500,120
38301835,1400,70
37077989,1800,100
32131094,1800,140
30010464,2000,85
30010221,1800,85
25092900,1800,140
25092857,2000,85
25092813,2000,85
25092777,2000,85
25092744,2000,85
25092474,1800,85
38774656,1700,65
38768284,1700,65
38743059,1700,75
36977317,1700,75
37660448,1200,70
38605927,1150,76
38571171,1250,88
38552124,1800,103
38744011,1200,62
36963040,2700,265
36010701,2000,105
31652969,2000,85
27828266,1800,85
38676792,850,53
37955021,1100,80
37719273,1250,70
38775456,1150,90
38768875,1700,70
38693259,1200,80
38675078,1200,80
35839057,550,27
38642254,1100,62
38528437,775,40
1628422,950,60
31261582,1800,85
38677506,950,73
37347106,1200,82
38828748,1500,120
38675542,1200,99
38425637,1350,60
38394426,1100,65
38103052,1600,100
35687781,1500,98
34041998,1600,90
29332273,1200,100
37319810,1200,100
35018924,1975,140
38770050,850,40
38421975,1250,45
38787420,600,30
38458835,1100,65
38181867,1300,85
38775397,1175,120
38746765,950,75
38742141,654,28
38697199,950,60
38686571,1200,80
38754069,1300,75
38724191,1200,75
37694461,1600,148
38763389,950,75
38667848,1200,80
38794574,1200,75
38287516,1200,71
38064433,1300,90
37698273,1400,100
32372685,1250,70
38256346,950,70
38154709,1950,118
38129208,1700,150
28389764,1300,80
25092678,1800,85
38762539,1700,80
38757945,975,58
37219810,1200,67
38688746,1200,80
38688229,2300,120
517187,1200,65
37184252,1200,90
38675174,1200,80
38674208,1200,82
37687332,1150,50
37508582,2300,120
36757601,950,60
36366979,950,54
33919136,1200,70
37092462,1800,125
34103929,1200,60
37984075,1650,110
27846473,1800,85
38722411,1200,58
38320137,775,36
37308964,1200,55
37956458,1550,108
26590901,950,75
37984191,1150,80
37889158,1150,80
38428612,730,55
2075947,1999,100
37709616,1280,90
37381825,3000,190
