ID,PRICE(€),SIZE(m^2)
38864801,750,30
38546429,1300,100
38864417,850,27
38790763,1500,165
38862785,650,28
25243005,920,75
38861865,1600,136
38444377,1600,130
38860839,1200,84
38857402,1200,74
38856615,1400,115
38855395,1400,90
38851511,1250,110
38851392,1250,110
38843498,1200,110
38840234,1200,78
38835808,1200,50
38802996,1300,90
36387607,1600,125
38801693,1000,75
38515508,1575,125
38817233,1100,77
38727439,1450,130
36513761,1525,103
37324846,1990,144
38798967,1575,108
38780070,1400,90
38676091,2000,135
38787723,1500,90
38675620,1300,129
38645472,1450,105
38462485,1600,130
37744401,1300,85
37461134,3000,120
38819710,1600,132
38820077,1000,80
38675432,2400,120
38803660,1100,76
38534524,1100,78
37165337,1760,121
38790758,1400,109
38564412,1350,90
38444188,2000,110
38709446,1400,120
38617162,1200,78
27113859,1800,100
36985559,1950,159
38401602,1550,110
38366018,1250,100
38328345,2000,150
38690436,2500,120
38798534,1000,75
38321892,1200,125
38499002,1600,96
37679537,1450,100
38621926,1200,83
38640845,1763,120
38489636,1800,145
38474122,1400,110
37477319,2100,150
38767371,1200,100
38767347,1400,112
37203505,2000,159
38069541,1946,125
37090081,1972,125
38574464,950,74
38356778,1575,115
38660040,1600,114
38552388,1050,75
38536769,900,69
38785487,1600,130
38785097,1695,125
38535281,1475,100
37702783,1790,122
37070855,1935,122
34303108,1200,100
38749673,1800,95
38693416,1800,145
885049,875,81
38652246,1762,120
38575190,1600,136
38539470,1600,130
38444231,1100,79
38370551,1950,140
37682150,1400,125
35152341,1000,70
37853339,1075,125
38486914,1900,121
26548272,850,75
38573011,1800,140
38485289,1600,130
37463187,2000,240
38760863,1400,90
38715877,1800,145
38403596,1300,96
38779523,1050,72
38358163,1765,150
38549104,1600,130
37696738,1900,147
38508004,1400,98
38450135,1600,130
38169433,1400,120
34810027,2500,144
38133970,1945,120
30630187,2000,140
30114040,1050,55
38504837,1050,75
38461224,1600,130
38425001,1600,130
38727361,1200,78
