ID,PRICE(€),SIZE(m^2)
38864657,1250,74
38840934,1180,60
33500523,2800,180
38746405,1100,65
38854170,790,50
37680360,2300,150
38851704,1200,50
38561066,1500,70
28256291,1300,75
38848928,1200,66
38845504,2700,110
38843759,1250,100
38841943,2500,140
38840769,1050,50
38837082,2300,72
38727425,1100,55
38541707,1250,75
38743025,1600,100
38619973,10000,300
38539589,1400,70
32566466,1300,70
38761582,1500,80
38809355,1650,123
36151097,850,36
38782897,1100,61
38572491,2200,190
38391475,2000,160
38729840,2400,110
38782571,1300,75
38676376,3500,194
38609091,1780,84
38556821,2200,70
38555359,2250,60
38540669,1700,160
38447758,1750,60
38277374,1780,60
28013479,8000,415
38745743,1300,70
38562059,1490,78
38789064,1550,76
38501633,1400,70
32598618,1300,75
36619910,5500,210
38565050,2000,80
38243786,2300,145
34648006,2350,80
38499380,1760,60
38381856,2280,66
38381829,1780,60
38380505,1780,55
38380176,1780,60
38380132,1780,60
38379760,3280,105
38378821,1780,60
38279356,1780,60
38276956,1780,60
38773337,2500,140
38728500,2500,140
38562651,4000,200
38557901,2500,140
38516686,2500,140
38115517,2500,136
38392272,1400,78
36396328,4200,215
34428018,1650,75
38768859,6000,474
38764865,1800,96
38744796,6500,220
36239977,2000,129
38651865,10000,1250
38197228,1300,70
37765213,3900,220
31854974,1100,60
38463050,4000,250
38303526,1050,32
38297432,4200,200
38154714,2500,130
37374820,10000,678
36750147,10000,505
36509810,2750,120
38621790,1200,40
38606993,1100,70
38533201,2800,120
38264676,2800,160
38774334,1800,85
38650077,3950,282
36370662,1600,95
38605688,1490,74
35575578,1450,75
38608126,1450,54
38350410,2000,90
38273102,1400,75
25123297,1300,75
38242366,7700,640
37671315,2250,140
37519368,3000,100
37298025,2800,160
37148803,7700,420
36818428,4900,268
36185065,3750,105
29568601,10000,678
38736015,1250,77
822790,1390,84
25088739,990,91
38776137,1250,71
38771032,1400,85
38387584,1780,84
29397739,1200,59
35642962,1200,50
31074832,7700,645
38603485,1050,35
38785860,2000,100
38702627,3600,167
38277196,3280,105
38276891,1780,50
38093964,1295,110
37676365,2900,155
34003952,1750,100
38428306,1400,70
38328277,1600,77
38274776,1400,70
38818343,1350,90
37929714,1550,105
37867386,5500,300
37562429,4900,290
38749672,1700,75
38738626,1800,108
38724148,3400,190
38054991,2900,135
38164948,2750,105
31297830,1780,51
38800420,1650,123
38768216,1650,100
38310318,1150,70
38483329,4900,270
36872829,1780,60
38772985,2400,130
38429498,3200,241
38153749,2900,180
37455666,1490,78
37444671,1700,140
37061881,2750,110
37053137,1100,70
37014802,2750,105
31466735,7700,420
36920294,5000,215
35989733,2250,100
38770826,800,45
38763369,1050,60
33461147,8000,500
34332317,1400,90
37876891,1180,60
37000928,2000,120
28042452,1780,50
28634458,1300,80
38354630,1600,77
30235554,1750,60
38575883,2400,139
38460160,1500,75
38761152,1350,82
35503563,1600,103
38110432,1400,120
1298507,1500,91
38423689,3200,180
32572818,1400,70
38387585,1450,54
37145159,7700,450
36885397,2280,60
28398948,1400,70
37926015,1550,95
38733847,1750,105
36248143,870,43
38499313,1250,70
38351238,1200,62
38299157,1500,130
38250603,907,45
38164690,1600,77
38520586,1750,75
38488557,1200,85
37290299,1100,80
38474212,1650,123
38430504,2500,120
38351864,1650,100
38310585,1100,90
38116485,2500,120
38020171,2500,120
26778554,1500,110
37896184,2750,100
37683527,1700,80
36909658,2750,125
37204145,2400,123
38175518,1700,160
37617222,2500,140
28820789,1800,90
38255614,1200,80
34978499,1750,50
38753447,1520,75
