ID,PRICE(€),SIZE(m^2)
38865111,750,40
28584136,850,25
38863655,1400,94
38841123,1050,50
38863178,720,33
38836784,950,45
38862546,750,34
38803841,850,35
38861225,790,47
38669594,875,35
38857954,800,35
26774526,900,45
38856949,1150,45
25793742,1200,65
38855471,850,37
38702794,750,40
38854572,1600,60
38643894,1300,95
38852646,900,33
38852500,1290,35
38851707,1100,33
37656089,1400,70
38848927,850,38
38848882,850,34
31357142,1200,85
38837556,1150,65
38836143,1400,70
38830077,4500,90
38816674,850,35
37563288,850,33
38763412,1200,45
38529913,1460,80
38788500,900,37
31034621,700,35
33273102,700,35
37451633,1500,107
38770653,1200,40
38442161,1200,57
38296508,1080,35
25191164,1600,108
37397056,750,36
38818464,850,36
38796883,1000,45
38731325,1300,33
38713496,1900,105
38705872,1600,60
38641688,1600,60
38616806,1600,60
38535003,950,65
37465808,1700,110
38366385,780,45
38094785,950,35
38052660,1350,85
35112737,3350,85
34860840,1400,50
38689937,975,37
38515757,900,40
37715384,1900,90
38826072,1350,65
36118355,1900,68
38824501,950,71
38782564,900,35
38506138,950,32
35018264,800,35
37547134,1600,57
38813693,750,40
38809459,750,40
38751556,850,30
37356061,1950,92
38107431,4500,70
29097648,1200,49
38707374,1300,41
38619720,875,35
26583949,875,45
38532915,1350,67
38058677,3500,70
37996840,1300,91
37689568,1700,67
38657393,800,30
38574472,950,50
38795472,1050,51
33165969,900,55
38351282,800,33
38167672,1200,67
38161151,1500,65
37321877,1200,40
37289735,1900,65
28495890,2000,75
38762786,700,36
38743421,700,28
38730961,915,35
38348895,1600,48
37666491,1000,33
37533502,1090,50
37505242,1600,75
37450570,1800,59
38702921,700,35
38641824,1850,70
38824075,850,40
34288608,1900,105
38713610,1200,35
38713250,1200,35
35243579,1700,70
38803386,1350,65
38674058,900,38
25243021,875,35
38613941,900,50
37343531,910,30
37418134,1200,35
38755163,950,40
38549993,1100,44
38774994,900,36
38726427,850,40
38714115,1200,35
38713333,1200,35
38249328,900,38
38787874,850,34
38700806,850,40
38458556,780,35
38366196,950,35
37193823,1500,50
28663095,775,33
38702450,625,38
29681453,850,45
38679660,875,36
37777694,900,32
38693352,900,40
38286535,1080,35
38080042,700,33
37113163,1900,105
29798443,650,50
32383662,850,45
26342745,1100,55
38410714,730,33
37920479,1500,55
38776168,800,32
38623165,950,33
38833544,875,40
33681182,1350,40
35314375,750,40
35987542,800,31
37637444,850,34
36250435,1500,90
38757471,1100,40
38755419,850,35
28071682,980,45
35556698,1500,110
36318885,600,40
38386702,850,35
37768639,900,35
38293961,1460,80
38594076,775,33
1913694,850,40
27719366,730,33
38676323,1350,65
38670769,875,40
30973675,850,33
38025109,2800,60
