ID,PRICE(€),SIZE(m^2)
38781791,195000,72
35402614,299000,114
38501004,185000,72
37258409,985000,242
36891060,450000,185
38650549,267000,73
38619891,159000,70
38400981,240000,56
37274300,410000,120
38793655,333000,96
38793643,310000,114
38793654,299000,83
38793652,256000,72
38786417,240000,70
38358825,440000,110
37744459,440000,110
38484118,575000,181
38475524,249000,110
38486458,290000,100
38369752,575000,181
38724715,290000,88
29172607,269000,115
37089948,985000,170
38371103,240000,68
37715955,440000,110
38373948,440000,110
37704370,440000,110
37698537,440000,110
37697857,440000,110
37693333,440000,110
37101571,335000,97
37738181,440000,110
37694252,440000,110
37682110,440000,109
35488292,195000,150
38173053,250000,50
37546847,398000,125
38387011,290000,94
37711980,440000,110
37677940,1950000,398
38493358,440000,110
30850444,250000,281
37581352,1950000,418
37694428,440000,110
38377011,260000,69
38372634,240000,70
31403910,173200,76
38092761,390000,95
38370222,222100,39
38386965,240000,64
37340412,250000,80
36938201,310000,120
37584817,249900,56
25052445,260000,40
31697681,298000,60
38325665,420000,180
38356905,267000,69
34907647,82500,100
38646586,485000,108
38346010,268000,68
37988432,292000,95
38251776,267000,65
38513346,339000,90
38382915,295000,83
37623538,113100,48
38195800,220000,58
27830984,180000,60
38378682,310000,385
38353905,168000,72
35203626,278000,47
