ID,PRICE(€),SIZE(m^2)
38288698,395000,95
38738633,239000,98
38575194,350000,104
38165400,385000,130
37054776,850000,300
37903705,198000,80
28433596,475000,135
38125472,367000,116
38561179,195000,54
35678246,560000,103
38786462,155000,58
38368088,95000,70
38803969,165000,60
38769876,360000,69
38776972,195000,55
38588364,169000,107
38781883,155000,58
38543679,195000,50
38529809,358000,282
38495080,230000,91
38758390,195000,50
36585060,260000,70
36585027,260000,84
38106314,330000,70
37772272,160000,67
38710789,150000,45
38486079,265000,69
38497729,225000,94
33311732,950000,410
38676734,195000,55
36319905,265000,98
33371424,900000,388
37886078,850000,300
38087105,350000,96
37874125,350000,97
37687264,285000,60
37472738,1300000,358
38691397,292000,110
38301504,109000,28
37769694,120000,75
36236968,195000,86
38535270,274000,70
31460711,220000,92
35565802,430000,140
38141645,330000,113
37886299,89000,85
37891539,188000,49
38518660,250000,58
35721024,560000,118
38752543,260000,100
34929747,135000,60
36907053,165000,47
36743971,283150,105
29523043,360000,217
31714543,597000,103
29004536,560000,140
26990982,560000,162
38640948,195000,55
37876885,250000,70
36921718,288000,95
38371784,90000,70
38550776,195000,55
38686570,378000,160
38518194,250000,58
37566307,53000,40
38650619,378000,282
37849565,340000,95
37159647,206700,75
38158715,198000,89
36237711,360000,211
35952924,310000,98
37372180,51500,36
37115734,630000,113
37115698,597000,118
35933449,560000,103
37042172,285000,60
35594625,54000,50
