ID,PRICE(€),SIZE(m^2)
38263396,1525000,252
37280236,980000,205
32489175,1270000,242
34718952,990000,168
37079110,1120000,170
38446061,750000,120
38084727,479000,92
38619171,880000,178
38487704,1120000,230
34802930,1150000,217
37666041,1200000,250
38731915,990000,150
33015151,479000,92
29568001,1350000,310
38071523,1075000,245
34732275,1850000,337
38682774,1290000,237
38606421,1198000,190
38480814,650000,129
38468252,1070000,170
35194802,650000,81
38386651,640000,109
38079971,1470000,237
37742657,795000,139
37488127,1450000,240
37395567,1650000,300
37395493,1650000,300
36875170,1250000,200
36082456,1420000,245
34339279,2200000,216
34148898,990000,198
32486013,1300000,224
37093229,1195000,173
38278773,445000,71
38143098,138000,40
37990037,690000,134
38468243,920000,166
38402052,1270000,240
38299471,1600000,266
38149938,1195000,189
37400959,880000,176
38277695,895000,180
32486014,1300000,224
38333897,1550000,286
37949322,895000,200
38230390,1070000,182
30907310,990000,200
35197236,595000,97
38246172,445000,73
37507628,680000,108
36166120,672000,87
36166105,615000,87
36166083,593000,87
33569165,1100000,300
30695781,1350000,280
38470584,990000,150
36165973,1200000,267
38770079,295000,67
38657926,325000,50
38765714,925000,184
37686474,1200000,247
38748862,1600000,337
31769294,2100000,425
37007663,2600000,400
38463231,1070000,170
36699960,399000,80
38554277,949000,176
36916445,385000,81
38675333,1290000,237
38488273,895000,200
38474471,835000,143
38280166,445000,69
38084281,742000,120
38674950,749000,130
38664863,525000,85
38661113,950000,132
38640069,735000,152
38540773,1500000,192
37535791,365000,72
36714419,1990000,190
38650148,550000,87
38648128,990000,200
38532982,742000,128
36737116,1400000,270
38390668,760000,130
37407477,2100000,332
38534836,645000,115
37052357,1450000,240
36517847,640000,135
30180173,990000,200
38274780,895000,179
37747171,515000,106
37669689,1600000,295
37516918,3400000,470
37510391,1260000,180
37453720,2100000,200
37361311,1197000,130
37338443,1197000,130
36416700,2150000,400
35271946,4995000,600
33885256,1290000,227
38563426,950000,190
38094941,1950000,350
38741479,520000,120
38615886,1500000,240
37787019,630000,93
36874438,1400000,203
38765000,1500000,225
38655278,530000,104
38089818,880000,160
37158454,1350000,310
33987295,3800000,400
34899755,920000,171
38510012,690000,134
36326181,1290000,200
36321020,1800000,256
38221737,1200000,300
