ID,PRICE(€),SIZE(m^2)
37168515,165000,64
35031718,519300,117
38738610,750000,140
34598477,488200,118
34598499,345900,80
34598474,560000,138
36871369,79900,56
38730820,214000,60
37985785,214000,60
37518177,131000,53
38774986,214000,60
38587289,120000,65
38401099,340000,96
38386633,335000,88
37481813,268000,83
38160798,191600,75
37882337,249000,101
38784272,214000,60
38796425,260000,86
38809500,205000,83
36055057,345900,79
34333672,433400,112
34333675,1011700,201
34333673,560000,138
34605305,1112600,216
36207595,959600,151
36207493,608200,137
35944531,630500,151
34604509,401500,84
35650931,719100,151
34604809,503200,112
35872771,407700,84
34604810,410900,84
34652399,565100,138
34971276,500000,112
34652420,1063800,216
34652407,507400,118
34605840,636400,115
34605826,858300,151
34605813,477800,118
34605815,608800,151
34605545,474900,118
34605543,472100,118
34605511,444800,113
34605508,441900,113
34605506,439100,113
34605502,436200,113
34605498,433400,113
34605310,347300,80
34605292,1859400,252
34605307,1843400,241
34605304,1062000,202
34605303,1080100,206
34605299,1029100,206
34605301,1011700,202
34605284,616300,134
34605285,513400,118
34605281,510400,118
34605033,600200,137
34605031,504400,118
34605029,501400,118
34605043,584000,137
34605040,578500,137
34605041,498400,118
34605028,495400,118
34604817,572200,138
34604824,569200,138
34604812,485200,118
34604811,566100,138
34604807,563000,138
34604819,482200,118
34604517,384400,82
34604516,479200,118
34604522,381200,82
34604513,476200,118
34604510,378100,82
34604511,374000,81
38767355,214000,60
38753382,214000,60
37908273,349000,93
38375155,750000,140
38035729,214000,60
35706577,392000,111
35706576,292000,82
35696860,523506,76
35696586,516348,123
35696583,395472,94
35696582,504054,123
35696581,386056,94
35696575,504054,82
35696574,386056,82
35696547,344400,82
35696536,336200,82
35696530,336200,82
35696508,329760,82
35696469,649911,94
35696456,732711,106
35696457,669507,97
35696425,715496,105
35696422,528402,126
35696423,362160,91
35696421,376656,90
35696420,376278,90
35696418,465234,111
35696405,348640,87
35696402,362160,91
35696400,376656,90
35696401,528402,126
35696399,376278,90
35696398,465234,111
35696389,348640,87
35696376,362160,91
35696375,528402,126
35696374,376656,90
35696372,465234,111
35696373,376278,90
35696352,348640,87
35696313,357633,91
35696312,522112,126
35696311,372172,90
35696309,459696,111
35696310,371799,90
35696289,344322,87
35696274,515821,126
35696275,353106,91
35696273,367688,90
35696271,454157,111
35696272,367319,90
35696232,339924,87
38759316,214000,60
34999397,360000,94
38735767,189000,67
28197023,450000,90
38572159,119000,68
37660649,349000,90
38373860,214000,60
38486704,382000,99
38756130,190000,60
38700785,75000,49
38687324,205000,82
38643029,109000,52
38539906,615000,90
38471545,180000,70
38730897,349000,90
38345890,92260,58
37482244,375000,95
35644222,347119,93
38655933,195000,76
38607714,118000,62
38731092,103000,52
37394152,1859400,251
37394146,1080100,205
37394145,1029100,205
37394143,683300,137
37394122,516300,117
37366986,510300,117
37366985,592400,137
37366984,507300,117
37366983,586100,138
37366981,583100,138
37366980,497000,117
37366979,580000,138
37366978,494000,117
37366977,577000,138
37366976,491000,117
37366974,512500,112
37337587,488000,117
37337585,565100,138
37337584,492300,112
37337578,397200,81
38660045,205000,83
37927994,214000,60
38739483,120000,60
38643821,167000,68
38096482,94000,60
37761424,320000,85
36767141,350000,90
34570156,375000,100
38646866,138000,52
38600926,214000,60
38525708,249000,89
36525173,238000,51
38338581,135000,60
38299383,350000,93
36762203,225000,80
38356792,162000,71
38122977,219000,71
38113799,189000,75
38045047,120000,53
37929695,90500,54
37554831,270000,91
38549599,115000,60
38087940,440000,90
38358884,115500,65
37952632,214000,63
38232809,165000,70
38116066,176500,60
37511782,280000,91
32225710,148000,83
32224679,182000,75
33094594,185000,72
38711116,214000,60
38536550,112000,60
37091912,112000,63
38356222,86000,55
38310475,133000,50
38097291,95000,55
36534318,65100,56
38608445,116000,61
35981088,109000,50
38424283,265000,82
38341882,119000,55
38341789,119000,60
37655186,370000,90
37919154,115000,65
38697724,214000,60
38690908,115000,47
38622240,180000,77
38587019,167000,71
38050801,345000,100
37695235,370000,93
37190313,295000,90
37067377,352000,93
38082735,188000,72
34772318,351000,93
36914644,505000,105
38697577,150000,68
38500232,114000,65
38120047,98000,50
37994067,166000,72
37355837,139000,65
37211019,79000,52
36881044,125900,70
34563581,227000,75
38514996,218000,101
38303872,114000,60
38281572,95000,60
36900065,350000,90
36561830,94470,55
33779271,207000,50
38541240,198000,70
38486329,249000,100
38322128,175000,105
36954653,101000,50
37692084,134900,64
33869335,450000,90
36905427,91900,60
38513570,115000,65
38500325,110000,65
1682280,225000,68
36870103,165000,65
36515063,310000,105
