ID,PRICE(€),SIZE(m^2)
38307203,405000,82
37759379,575000,100
38688759,695000,110
38335268,260000,67
37483855,390000,81
36629551,1165000,200
38306932,315000,72
37744313,750000,147
37741112,355000,71
37158521,394500,94
37977379,155000,53
38785807,394500,94
37767427,345000,100
38778175,485000,85
38702357,279000,85
38442459,450000,95
37261922,295000,63
38236508,250000,65
38107778,245000,52
35775590,750000,127
38153954,245000,57
38028347,260000,57
38450720,229500,69
38489975,365000,59
38141350,380000,56
35629741,470000,160
38097725,532000,110
37050959,420000,115
37569100,255000,54
38329042,260000,79
38771245,210000,55
37989222,318000,60
38406061,320000,95
37988726,480000,142
38593924,210000,47
38593917,459000,90
36524371,350000,89
38568143,220000,50
37305014,648000,110
36573939,498000,109
34391344,920000,180
37949828,432000,68
37668011,325000,66
38305840,390000,86
37769415,300000,45
38081081,570000,90
37880550,269000,60
35385419,370000,75
38376104,295000,60
38122975,339844,90
38795584,640000,145
38793571,430000,101
38391812,330000,68
38535414,399900,82
38801528,390000,78
38801126,309000,68
38788588,280000,57
38762895,342000,54
38802343,280000,57
38762711,348000,54
38801477,385000,55
38731758,330000,53
38351573,395000,90
36835505,336000,53
38459421,280000,55
37767411,380000,127
38420553,405000,88
38782944,290000,78
38532869,365000,77
38776595,430000,101
38542049,365000,59
38759481,378000,110
36389019,498000,100
36174520,448749,68
36146674,383385,60
36146874,430799,68
38739565,220000,45
38739294,215000,45
38487637,295000,61
38500123,340000,80
38254567,279000,81
38562741,465000,90
38562405,315000,86
38474727,295000,62
32206613,2600000,288
38645206,245000,52
38530659,540000,98
38443076,545000,150
38283678,315000,61
37615606,315000,86
38777047,430000,101
38595141,648000,162
38538288,394500,94
38246513,298000,47
36688246,515000,91
37760811,425000,88
38779458,460000,85
38771771,198000,47
38726066,460000,90
38428922,540000,98
38237279,220000,65
38171192,245000,57
38109279,250000,52
37812106,329000,80
37655508,395000,75
37655461,465000,75
37642880,395000,75
37642794,465000,75
37367569,515000,125
33326916,525000,116
38732276,265000,70
38699603,455000,85
38695990,265000,50
37792199,510000,141
38658049,265000,50
38650334,319000,80
38650081,540000,98
38567516,165000,52
38519247,430000,92
38039521,595000,110
38038794,350000,51
37981922,315000,60
38669445,280000,55
34906645,367800,80
38476145,575000,81
37806863,295000,69
38658267,279000,81
38775111,285000,60
38607025,220000,44
38606677,215000,44
38747577,750000,132
38459010,413285,55
38458989,448749,68
38337242,347000,58
38158367,198000,47
38104237,250000,50
37751812,390000,78
36174546,413285,55
34877154,749000,155
37478556,394500,94
38769655,270000,160
38716696,175000,40
34906653,455500,112
34906644,367800,80
37251047,349000,60
35031724,573900,138
35031722,512500,112
36009788,565100,138
35031716,516300,117
35031750,623300,151
35031731,592400,137
35031727,583100,138
35031728,586100,138
35031726,580000,138
35031725,577000,138
34906664,981100,151
34906643,383300,80
34906639,397200,81
34906632,510300,117
34906631,507300,117
34906630,500000,117
34906629,497000,117
34906628,494000,117
34906627,491000,117
34906626,488000,117
34906623,493500,117
38570937,410000,86
38481621,394500,94
37283817,350000,83
37937161,410000,70
37338577,515000,114
38741808,320000,100
38658421,648000,162
38654180,335000,76
38571841,394500,94
38533147,460000,115
38533151,370000,77
37781864,350000,60
37697752,279000,72
38750975,320000,80
38733115,285000,67
38732668,320000,80
38608497,215000,44
38334384,430000,101
37482549,2000000,369
37401116,347000,68
34057146,1495000,115
38641999,260000,79
38606179,350000,125
38595197,480000,93
37195285,235000,50
38637398,226000,55
38264677,394500,94
37581479,394500,94
37492399,394500,94
37469998,394500,94
37454094,394500,94
36623643,390000,82
35319358,290000,75
38705487,650000,125
38696184,429000,92
38690732,195000,40
38658975,398000,125
38658775,249000,66
38658628,315000,75
38618909,470000,92
38601364,385000,109
38595516,375000,81
38513957,290000,50
38470626,480000,142
37546723,245000,54
37409353,198000,47
38155812,370500,55
37984980,850000,122
37504820,394500,94
37444839,394500,94
36949569,490000,110
35908395,480000,150
38761987,147000,55
38573483,255000,54
38070747,295000,50
37890524,290000,78
