ID,PRICE(€),SIZE(m^2)
38448504,235000,89
38754364,170000,68
38754308,210000,75
38260685,142000,83
38288707,140000,50
38522083,155000,60
38790916,159000,58
38484502,123000,60
38735766,205000,80
38764997,246000,96
37567233,96000,61
38538971,210000,89
38708791,170000,77
36464544,197000,78
38518629,145000,94
38341381,235000,74
32935398,150000,58
38758926,95000,61
38492986,225500,100
38362046,189000,107
37057410,180000,79
36819891,65800,58
33164773,179000,70
38157217,45000,28
38328011,115000,80
38566846,59000,32
30170819,232000,85
38771722,108000,55
38533545,95000,60
37333633,148000,95
38659146,130900,62
38777053,138000,80
38760998,131000,65
38645214,140000,42
32393521,246000,98
37477537,95000,65
36762042,535000,250
36556303,179000,67
35052864,105000,55
38535654,140000,46
1647552,139000,68
38545351,142000,80
38379656,165000,80
38322524,130000,350
38172980,134900,68
37992940,129500,65
36824860,149900,84
36741514,170000,145
36024953,219000,110
38775185,120000,52
38513812,170000,77
38676232,138700,78
38402261,95000,65
37755278,125000,60
36088765,139000,146
38389486,200000,80
38053993,172100,96
34624813,133000,72
34599843,134500,74
38527052,95000,66
38488466,200000,140
357184,165000,74
38411156,192000,72
38573780,95000,61
38609277,195000,81
38356158,71900,57
38256647,129900,67
37705804,134900,68
38655676,120000,47
38573781,165000,70
38548895,143000,65
38305766,208000,82
38532400,195500,98
38669404,138700,77
38462358,165000,66
38334782,135000,60
38764018,49000,30
38721161,93000,53
38626193,96000,77
38469650,255000,70
38071308,232000,105
36389043,197000,82
36350698,79000,53
34965654,133000,75
34618596,137000,78
38693572,148000,90
36538809,78200,53
37482652,95000,61
37460587,99500,60
37666787,45000,25
37666747,65000,50
37665230,128900,80
37515404,106000,55
36897874,129900,65
34259587,134500,110
38535094,135000,60
38411798,95000,65
38131163,142000,80
38035918,105300,60
1806992,240000,109
1909004,120000,90
36376657,139000,60
36855555,215000,112
36583135,156000,55
38251205,135000,60
38135765,106170,56
38602141,208000,104
38267450,232000,105
30659924,73000,58
38164536,109000,51
36738258,90000,50
37232142,45000,36
37013643,95000,81
419139,100000,50
1831910,210000,60
28032806,170000,60
35574227,45000,65
