ID,PRICE(€),SIZE(m^2)
36295681,1490000,400
37690013,370000,77
33952759,399000,111
37414532,360000,110
37641957,400000,84
33952758,485000,122
38715862,358000,100
38526032,345000,105
38539913,460000,65
38701206,500000,140
38759619,355000,75
37661518,225000,48
38657159,355000,87
38643799,399000,115
38613957,460000,65
38744608,580000,120
38744465,345000,90
38620167,725000,182
38578212,345000,96
38579646,580000,211
38526025,580000,105
37943638,345000,87
37277545,480000,110
38017752,345000,80
37995697,345000,80
38596314,960000,240
36999452,480000,124
38694519,345000,80
38383647,372653,57
33998850,960000,240
38547400,312000,70
38650868,390000,85
38801321,312000,64
38798376,570000,92
38800128,413500,115
37517909,289000,60
38748830,320000,87
38345587,342000,89
37690061,180000,40
38455762,1050000,175
38616320,399000,123
38742362,260000,80
37980444,445000,115
38772077,345000,74
38676434,399000,107
37953492,480000,103
37687297,580000,105
38612838,460000,69
38277400,355000,75
38616148,445000,115
38768281,460000,105
37234593,480000,124
36989832,480000,126
38659046,450000,65
38472301,450000,65
38465830,450000,73
37995249,380000,89
38774344,330000,70
38511946,450000,65
38279625,835000,210
37888857,395000,90
37594060,440000,94
38009065,565000,114
37943553,370000,83
38636495,335000,80
38761020,399000,115
38734644,960000,240
38734643,580000,181
38537704,245000,89
38459730,355000,81
38323244,355000,73
37813237,310000,74
36998292,480000,124
38469346,450000,65
38692731,235000,75
38612866,390000,49
38567339,350000,77
38561744,560000,125
37001916,480000,124
38366790,320000,87
27277257,960000,240
38488511,345000,91
38230357,345000,90
37647923,345000,80
36907363,350000,91
36566353,345000,85
38498045,330000,79
37993598,345000,80
37533176,319000,110
33203145,960000,240
38570033,260000,60
38454000,355000,90
38426818,425000,75
38372665,235000,75
37962813,345000,87
37443400,330000,111
38678622,325000,94
38659384,650000,110
37571302,325000,80
38770686,320000,70
38460087,580000,105
38425351,460000,65
38331542,580000,120
37453274,580000,111
37961801,560000,120
38303028,345000,87
38522445,395000,90
37705305,440000,160
37684018,580000,200
38258225,355000,87
37052662,495000,110
38523406,225000,44
37759789,480000,112
36083832,325000,80
38277489,355000,87
38129310,295000,79
38519974,289000,65
37890649,370000,92
37962803,540000,110
38747225,380000,95
