ID,PRICE(€),SIZE(m^2)
38793511,440000,95
38113084,195000,64
37876699,435000,125
36966430,200000,90
38136712,195000,64
37561204,240000,51
38791392,215000,67
38764632,227000,70
38741831,450000,118
38446904,180000,64
37030933,570000,241
38457178,440000,95
38741139,252000,78
36507662,351520,135
38775252,265000,86
38469597,289000,74
38741928,275000,96
38741708,229000,77
38741533,435000,120
38741461,360000,111
38741364,399000,140
38741207,198000,73
38740881,285000,94
38740319,312000,89
38740145,476000,116
38740079,420000,97
34093645,380000,103
34093644,385000,103
38734158,469000,220
37380279,295000,75
36147752,347900,142
38742334,325000,113
38297232,590000,255
38145145,495000,154
37987837,490000,160
37689576,539000,150
37497286,850000,343
38624587,324000,119
38695822,249000,60
38553157,215000,73
38764848,210000,69
38691018,690000,300
38204181,89000,89
38141504,450000,100
37367218,550000,523
38746916,274000,78
38734475,238000,80
38008404,280000,75
36795374,179000,55
38653926,292000,87
36800429,320000,80
38460690,215000,71
38080256,495000,175
37911577,371500,100
38624586,244000,78
38546404,199990,65
38377035,265000,77
38586838,140000,66
37814072,318000,86
37814049,298000,83
37814026,337000,93
37813966,388000,118
38708692,130000,62
37814019,269000,67
37814004,308000,96
38299378,225000,100
38089899,260000,95
38801729,440000,118
38779570,575000,170
38804463,269000,112
38786625,249000,60
38368396,475000,119
38783137,325000,120
38803622,179000,66
31304424,300000,148
38780173,265000,86
38742883,320000,118
38792591,495000,160
36057189,469000,120
29020532,370000,102
38758585,265000,70
38694802,245000,78
38790580,85000,65
38790751,240000,195
38761457,245000,75
38790668,99000,65
38785995,89000,65
38744667,325000,120
38724055,320000,111
38722970,249000,60
38708561,195000,60
38510004,400000,87
37462289,325000,81
37462295,415000,98
37462277,485000,121
37462300,385000,89
37462298,425000,98
37462296,345000,81
37462290,355000,89
37462293,365000,89
37462275,390000,97
37462299,355000,81
37462297,375000,89
37462288,395000,98
37462276,430000,107
37462291,405000,98
37462292,335000,81
34561980,420000,97
34561979,476000,116
34561957,312000,93
34561955,324000,89
38475419,450000,118
38701246,208000,72
35402040,570000,240
38646069,380000,104
38553887,215000,73
38779350,265000,86
38777678,139000,55
38776180,265000,86
38746803,265000,100
38353258,409000,129
38741267,295000,88
38620804,249000,60
38609997,465000,180
38515734,249958,76
38387643,258000,75
38358071,450000,180
38358070,490520,120
37207994,315000,115
35982334,300000,148
38574461,345000,135
38283076,238000,90
38190413,249000,68
38618684,195000,57
38441548,215000,64
38080605,195000,74
37898385,400000,87
31808292,460000,145
36248932,348000,140
38679494,314000,119
38608543,160000,40
38389148,400000,90
38608326,249000,60
38007287,195000,62
37330298,465000,176
38746682,249000,60
38648404,205000,90
38501222,320000,118
38303246,249000,68
37461944,295000,73
38697183,195000,67
38684255,265000,86
38573539,361500,80
38573524,361250,80
38571089,280000,72
38534207,249000,60
38522001,220000,80
38474042,650000,170
38297649,249000,68
38038897,590000,252
38696756,249000,60
38687156,320000,120
38650737,249000,60
37264803,198000,76
38776868,258000,86
38765541,198000,65
38730673,249000,60
38625275,215000,73
38616643,149800,55
38605186,371500,80
38605183,341000,80
38605198,331250,80
38605181,331250,80
38605195,371500,80
38605194,341000,80
36874007,310000,105
38681183,249000,60
36523117,110400,45
38318433,249000,68
38280679,670000,260
37596850,850000,343
36320545,270000,92
35547429,98000,36
34611752,290000,57
28984929,300000,148
38556894,215000,61
38078291,448000,170
38393310,700000,145
38049395,210000,61
37906843,360000,86
37598361,450000,205
38349322,198000,65
36450306,149000,75
38640895,230000,79
38518507,351520,135
38314061,310000,78
38037776,310000,100
35380172,330000,109
38563134,229000,62
38331704,249000,60
38075259,79000,27
37671139,270000,82
38739368,100000,35
38659937,348000,145
38492845,280000,90
36039846,330000,142
33249153,465000,176
38607134,195000,75
38603439,169000,57
38539911,469000,120
38455613,179000,50
36949494,685000,237
38571647,217000,55
38307701,249000,68
38132450,238000,81
38570581,249000,60
38520031,249000,65
37554788,280000,90
34963889,385000,121
34963887,370000,121
34948478,380000,88
38609718,198000,65
38524767,218000,90
38471036,165000,52
37509305,325000,116
37467581,193000,70
37418380,359000,162
38764222,330000,110
38299409,690000,237
38299407,685000,237
38299381,390000,200
38299338,509000,180
38140198,475000,100
37971097,285000,90
37700802,229000,75
38127812,450000,173
38566861,375000,105
38348496,249000,60
38126314,450000,180
38657233,249000,60
38320366,238000,79
38297856,249000,68
38166235,215000,65
36950561,165000,55
34922038,148000,80
38456750,212000,78
38299344,289000,108
37435162,194900,60
38350129,165000,80
37996688,240000,50
36137016,386000,127
36137198,298000,83
36137212,318000,86
36137178,337000,93
37591279,210000,90
36137147,269000,73
36137071,308000,96
38348370,250000,70
38283339,139000,60
34713946,180000,77
