ID,PRICE(€),SIZE(m^2)
37970137,525000,113
38613964,500000,80
38462005,395000,94
35419541,958000,100
36278067,1390000,240
38468248,520000,109
38468245,500000,109
38372089,967500,113
37340700,775000,118
38651866,280000,61
38540822,435000,84
38541859,500000,80
37046794,958000,100
37046793,1022000,128
37225775,450000,93
38735395,470000,85
38348320,928000,101
38348307,993000,128
36762745,806000,144
38654198,415000,81
38126638,685000,158
38106815,928000,100
38506191,205000,74
37938291,420000,80
38457522,993000,128
38457520,928000,100
38508911,345000,68
38352295,385000,81
38038514,643000,117
38663640,1700000,295
38541299,650000,110
38495476,295000,70
38483936,945000,155
38133733,620000,145
38115535,1590000,190
38039637,650000,120
36961059,695000,120
38677154,530000,86
38677077,440000,69
37427029,1303000,121
38573316,290000,85
38489741,1190000,255
38508776,1700000,332
37692976,915000,162
38476266,399000,114
38407643,450000,93
37356536,435000,122
38637598,550000,115
38075475,380000,76
38041592,665000,86
37663805,1200000,208
38009079,650000,110
37345962,520000,115
37596581,2200000,285
38280132,425000,100
37032555,800000,152
38089205,350000,79
37627749,550000,96
38016394,495000,125
37712976,470000,98
38795873,215000,67
34753644,1390000,235
38787992,389000,77
38782621,215000,47
38787434,259000,55
38093501,485000,98
37294676,225000,44
38744144,598000,136
36837603,365000,97
36274107,72000,25
37126799,1100000,150
37002822,1190000,253
37395798,650000,151
38502111,260000,53
38493869,500000,75
38476035,550000,106
38458435,295000,76
37635400,370000,85
38370495,899000,197
38185452,295000,71
38773608,515000,130
38324977,295000,71
38482606,820000,129
38774123,315000,78
38362389,630000,192
38277571,350000,77
38687247,745000,180
38767356,550000,111
38767354,550000,116
38767352,1050000,226
38572579,258000,55
38445103,435000,116
38266882,295000,71
37188011,360000,100
38343401,312000,81
37943372,1900000,332
38024456,1114800,291
37712465,1900000,332
37708509,1900000,332
37682359,560000,147
36877463,670000,90
36795503,355000,85
36522383,1190000,260
35419542,1022000,128
38672393,445000,85
38587128,322000,65
38489678,945000,175
38458947,958000,100
38458939,1022000,128
38213971,1900000,332
37719603,1900000,332
37444054,510000,119
38573326,560000,93
35474768,1190000,240
37805016,945000,280
37440472,975000,223
38472747,215000,47
37549736,928000,100
38424839,425000,70
38305925,1042000,158
38305923,1079000,158
38305922,965000,124
38305920,810000,105
37414268,960000,121
37355805,450000,92
36837883,1025000,125
36619484,2250000,367
36701119,915000,170
36700012,1042000,158
30984186,958000,145
35213277,810000,95
29427292,964000,105
38732896,198000,48
38643533,950000,200
38471219,1900000,332
38468242,1000000,218
37045411,1190000,210
38776919,280000,61
38505686,430000,93
38758717,650000,110
38758525,650000,110
38564095,210000,55
38360942,530000,92
38267127,319000,71
38044984,650000,110
36179853,1390000,223
35170090,1150000,228
38743912,450000,78
38698651,700000,133
38698262,425000,79
38620806,259000,55
38529862,265000,75
38488084,212900,50
36322798,1300000,210
36298748,861000,106
38593997,1700000,290
38519473,425000,299
38258312,398000,86
37897107,435000,121
38698149,398000,79
38604046,515000,135
38518399,680000,110
37488396,915000,162
36466613,650000,113
36265811,550000,115
38773620,380000,77
38724650,380000,80
38605572,650000,121
38552348,650000,113
38552179,495000,102
38535439,670000,110
36333344,210000,51
38765754,435000,110
37657310,1900000,332
35632045,958000,115
29421362,315000,52
29420992,561000,87
29420639,456000,70
38550614,695000,130
38674812,425000,76
38518335,2200000,290
38167586,569000,115
38050920,585000,131
37988451,1900000,332
36685794,550000,133
36110582,1025500,128
33778309,970000,200
38574635,330000,75
38538610,450000,80
38495902,1240000,255
37549880,998000,128
38341462,1345000,215
38202575,350000,110
36882667,499550,100
36605167,310000,55
35203922,425000,223
38642343,560000,100
38716525,198000,48
38334472,435000,122
38261021,380000,75
38587078,670000,120
38109200,1100000,253
37809953,806000,144
38395749,279000,60
36359260,1190000,256
38486170,215000,47
37098708,599000,109
36979984,425000,73
35922909,560000,101
38270793,710000,170
37993286,390000,73
35674238,445000,92
37689804,1999000,413
35625013,630000,96
38546290,550000,110
37681688,1022000,128
36024745,958000,100
35414053,1190000,257
38679960,435000,110
37795801,395000,110
38677631,279000,70
38543261,350000,104
38496479,500000,73
37042439,320000,82
37298752,2250000,240
38144949,470000,130
38531618,215000,53
38128098,690000,120
35274524,85000,40
34824315,958000,100
38310771,290000,80
38249008,500000,80
38363840,290000,82
38741134,355000,85
26730388,260000,65
