ID,PRICE(€),SIZE(m^2)
36735491,220000,80
37535673,269000,78
38573253,271698,61
38573222,265452,61
38573252,268575,61
38695699,380000,88
38711813,289000,80
38529264,380000,96
38642385,450000,154
38004967,261000,73
37482730,314500,92
38299376,340000,85
38343844,210000,70
38343635,210000,70
38790327,180000,60
38557568,398000,145
38789319,240000,90
38285502,225000,76
38783666,190000,100
38623080,329529,58
38573783,465662,106
38573601,435614,101
38573784,469086,106
38573697,467141,112
38573752,460247,106
38573623,446700,97
38573548,353285,78
38573492,337190,78
38573536,341376,78
38573415,369667,80
36735491,220000,80
37535673,269000,78
38573253,271698,61
38573222,265452,61
38573252,268575,61
38695699,380000,88
38711813,289000,80
38529264,380000,96
38642385,450000,154
38004967,261000,73
37482730,314500,92
38299376,340000,85
38343844,210000,70
38343635,210000,70
38790327,180000,60
38557568,398000,145
38789319,240000,90
38285502,225000,76
38783666,190000,100
38623080,329529,58
38573783,465662,106
38573601,435614,101
38573784,469086,106
38573697,467141,112
38573752,460247,106
38573623,446700,97
38573548,353285,78
38573492,337190,78
38573536,341376,78
38573415,369667,80
36735491,220000,80
37535673,269000,78
38573253,271698,61
38573222,265452,61
38573252,268575,61
38695699,380000,88
38711813,289000,80
38529264,380000,96
38642385,450000,154
38004967,261000,73
37482730,314500,92
38299376,340000,85
38343844,210000,70
38343635,210000,70
38790327,180000,60
38557568,398000,145
38789319,240000,90
38285502,225000,76
38783666,190000,100
38623080,329529,58
38573783,465662,106
38573601,435614,101
38573784,469086,106
38573697,467141,112
38573752,460247,106
38573623,446700,97
38573548,353285,78
38573492,337190,78
38573536,341376,78
38573415,369667,80
36735491,220000,80
37535673,269000,78
38573253,271698,61
38573222,265452,61
38573252,268575,61
38695699,380000,88
38711813,289000,80
38529264,380000,96
38642385,450000,154
38004967,261000,73
37482730,314500,92
38299376,340000,85
38343844,210000,70
38343635,210000,70
38790327,180000,60
38557568,398000,145
38789319,240000,90
38285502,225000,76
38783666,190000,100
38623080,329529,58
38573783,465662,106
38573601,435614,101
38573784,469086,106
38573697,467141,112
38573752,460247,106
38573623,446700,97
38573548,353285,78
38573492,337190,78
38573536,341376,78
38573415,369667,80
