ID,PRICE(€),SIZE(m^2)
37124886,960000,117
37917515,230000,35
37630564,440000,56
31520813,440000,60
38762513,180000,38
38623089,280000,65
38619929,185000,34
38545352,475000,90
38288716,450000,72
37334452,275000,62
36938743,295000,66
38274778,198000,37
37958851,225000,35
38552620,255000,39
38483735,295000,74
37897123,198000,36
38255409,225000,35
37380321,535000,90
38007765,225000,36
38577317,169000,34
38367958,182000,38
38645286,169000,40
38231565,295000,56
38803449,139000,23
38798177,174000,33
38802204,180000,37
38802164,140000,28
38802099,155000,37
38799606,165000,35
37352488,350000,95
37189568,350000,95
38790456,270000,53
38673950,380000,66
38724622,280000,60
38786431,300000,53
38740032,470000,100
36376800,295000,66
38374905,520000,65
34253371,920000,85
38517313,690000,110
30835014,690000,110
38765319,385000,80
34491660,320000,70
33237352,294000,75
33089921,310000,132
38763506,295000,55
38744748,289000,74
34454006,745000,145
38588419,155000,37
38703128,159000,32
38483847,349000,68
33886411,495000,120
38690960,190000,37
38340699,349000,75
37513857,275000,53
36870907,749000,105
37740817,299000,77
37346436,749000,81
35602088,448000,94
33443995,295000,66
38425225,185000,34
38202096,250000,35
38048976,240000,32
37920589,225000,34
37714716,198000,33
36401641,214000,35
38757443,280000,60
38490972,399000,81
37452410,240000,67
37201189,1700000,300
36910783,320000,64
38384075,155000,30
37427590,240000,75
37210058,180000,35
37163776,317000,58
36643454,990000,100
38706904,345000,64
38699766,155000,37
38519180,260000,58
31756384,395000,60
37161621,195000,36
38078254,179000,35
35908285,710000,98
35742073,400000,120
38112063,380000,80
38105648,565000,110
37485993,325000,73
37340482,270000,39
37088759,195000,37
36521851,175000,34
36473969,260000,60
33525148,255000,34
38491566,175000,39
38382817,215000,32
38250797,190000,38
37855929,150000,26
37602406,260000,54
36749569,215000,34
35981856,195000,52
38776113,233000,37
38767401,180000,38
38126025,250000,73
37848778,160000,32
37274123,455000,65
33989187,255000,34
38690571,205000,34
37670868,298000,66
38645564,200000,35
38615405,269000,70
38369967,175000,35
38518007,140000,25
38042126,470000,50
37417760,240000,70
38491280,169000,34
38370648,140000,25
37977936,239000,35
38355349,475000,77
38290356,140000,36
38159825,299000,66
37696214,215000,32
37220908,195000,35
309611,200000,40
38696949,155000,34
38651963,160000,35
38387739,180000,32
37777693,140000,43
37551335,195000,35
37341293,155000,35
35557831,195000,35
38099864,185000,30
37586277,198000,34
38361901,160000,34
38149738,225000,33
38115352,210000,33
38596490,139000,35
38521451,252000,30
37581418,287000,59
37179704,248000,35
38695830,219000,33
38695764,214000,28
36878511,255000,38
36112358,198000,40
37425056,3000000,492
38383046,180000,34
38457771,75000,35
38550968,160000,60
36424757,310000,65
