ID,PRICE(€),SIZE(m^2)
37246813,498000,142
36765554,222000,70
36522074,180000,88
38470079,264000,74
38568130,290000,112
37678994,599000,219
36290087,450000,176
38304074,195000,65
38098144,230000,79
38503107,475000,135
38616141,150000,53
38738631,275000,109
37670512,699000,195
38750577,375000,100
38554188,475000,135
38484345,280000,73
38600550,475000,135
38151867,450000,119
37696877,230000,79
38625546,280000,73
38593927,580000,130
37763150,275000,70
32118418,245000,85
38109565,295000,65
25870534,195000,181
38613329,260000,75
38328827,240000,75
38488723,230000,80
38804462,475000,136
38789812,475000,135
38789238,260000,75
38511424,790000,171
38353907,200000,70
26771695,440000,85
38488926,240000,71
38457384,285000,80
38697848,189000,85
38790050,385000,140
37279196,380000,156
37003816,425000,154
37003252,425000,156
38496703,415000,94
38496622,365000,94
38496401,412000,104
38495661,408000,102
37714879,275000,78
38713792,210000,76
38500017,265000,68
35183463,420000,147
37348555,299000,82
37632603,265000,68
38543104,475000,135
38775472,245000,120
38483971,99000,56
37437783,169000,95
27968250,449000,125
37240967,65000,70
28774160,169000,64
37186665,255000,96
37176078,299000,82
38548920,190000,55
37163737,250000,90
37927578,293000,81
33617378,298000,89
37420739,308000,104
38352921,185000,55
37075089,248000,85
38572849,475000,135
38521719,255000,124
38723895,275000,109
38540588,475000,135
37307065,295000,89
34592281,310000,82
34592200,295000,89
38426198,99000,61
38101646,260000,75
38657737,170000,57
38615404,475000,135
38083155,260000,75
36363098,98000,79
38746874,230000,81
38619172,280000,73
37756017,245000,70
37664624,498000,154
37306446,310000,82
36443899,79000,27
38740391,138000,58
38698771,370000,119
38181285,280000,73
37989043,260000,75
37975250,260000,75
37142986,248000,85
37492370,195000,181
38647270,169000,75
38447159,230000,78
34819349,117000,67
38447354,199000,71
38379655,380000,80
38104843,280000,77
38088432,440000,126
38372533,268000,85
38280949,185000,78
38376547,450000,118
37842870,468000,99
37842846,468000,111
37147928,469000,300
38775974,280000,120
38366710,260000,75
38352828,280000,73
38260981,280000,73
38087401,260000,75
37687322,530000,160
37498330,230000,90
36972648,410000,110
36972647,595000,105
36972646,385000,82
36112623,79000,27
38461727,260000,75
38391302,248000,82
38188514,460000,120
38456733,325000,95
37842866,345000,80
37837977,290000,70
36873780,240000,83
37999950,260000,75
36956572,418000,132
36670541,75000,27
35718610,690000,354
38283907,260000,75
32196484,700000,140
38625631,260000,75
37377971,425000,113
37694578,170000,55
38655492,230000,78
38440321,169000,70
38148862,280000,73
38485524,240000,80
38304902,175000,58
38247813,260000,75
38136221,260000,75
37987969,260000,75
37984490,260000,75
37962607,260000,75
37831780,350000,95
37633819,412000,150
37141515,195000,181
37114228,195000,181
36512786,995000,50
36161108,285000,75
36093167,530000,160
35695841,530000,160
38740478,239000,57
38497064,199000,80
38310109,171200,60
38290958,380000,73
38240037,280000,80
33229668,700000,153
38126678,260000,75
37967675,260000,75
37753901,79000,25
33335240,368000,115
35211893,299000,84
1662051,325000,100
38074867,180000,65
38443261,200000,53
38250566,275000,78
37975863,350000,95
38353034,240000,75
37664759,385000,92
37333201,65000,27
37152596,275000,86
38645196,199500,85
38199740,260000,75
37969006,260000,75
37111407,79000,22
36872459,279000,65
38335091,260000,75
37962410,260000,76
38240034,260000,75
