ID,PRICE(€),SIZE(m^2)
37923638,215000,61
38540894,295000,73
38494554,428000,94
38370147,389000,107
38370152,466000,133
38169986,232000,52
38572114,325000,118
37980214,310000,85
38765399,329000,95
38676951,320000,74
38311292,332000,90
38070015,190000,80
37717623,220000,60
36028215,299000,90
38658065,220000,61
35223100,117000,35
38802401,320000,75
38096281,420000,125
38799237,280000,84
38791577,235000,72
38515234,208000,75
38401612,180000,73
38704421,370000,86
38731901,220000,62
38775280,287000,84
38540804,560000,134
38455785,295000,86
38763407,220000,65
38752122,190000,50
38697866,210000,60
38616788,290000,50
38479279,270000,95
35465168,782000,209
38567999,282000,62
37800070,290000,103
38489269,450000,125
38775965,255000,76
38107130,275000,95
38677979,232000,73
38195158,272000,110
37662761,450000,125
37715227,646900,145
38620165,198000,68
38564780,329000,105
38382292,259000,75
38154766,195000,57
38752456,195000,60
37890606,220000,60
38368011,259000,75
37361316,230000,68
35498565,125000,36
37052797,320000,100
38001385,105000,42
37299252,295000,110
37512845,249000,70
38169263,271999,100
37345657,315000,45
38651008,190000,60
38516227,280000,91
38546332,248000,53
38112164,280000,80
37991521,117000,38
34410384,140000,80
35235215,117000,37
38705942,295000,84
38194852,445500,121
38194851,441500,118
38194847,298000,83
36775562,129000,30
36675189,279000,107
35861779,235000,93
37847002,284000,95
35197095,117999,42
34468972,238000,80
38352640,259000,75
38043510,249000,91
36824753,249000,91
38264996,285000,109
38084530,315000,100
36685298,279000,110
38109524,275000,103
38151048,285000,77
38366834,44000,23
38132395,400000,210
