ID,PRICE(€),SIZE(m^2)
38124151,300000,64
36143535,1300000,180
38663204,525000,120
38680296,770000,148
38613966,1600000,270
38514191,397000,96
38388071,1200000,183
38593914,1650000,189
38169738,780000,180
38374662,285000,64
32161550,590000,152
27414923,495000,154
37742654,350000,60
37884266,775000,110
38448022,390000,70
38004549,2500000,240
37742012,640000,124
38795064,633000,145
38577350,200000,59
38786988,395000,77
38557196,180000,52
38790845,475000,107
38521030,269900,75
38488286,295000,60
38777643,198000,58
37488814,312000,59
37485104,564000,109
37485135,507000,96
38562623,1200000,192
38742718,270000,57
38664888,730000,121
38072702,430000,151
38694827,360000,62
38694825,365400,63
38694819,580000,105
38678948,360000,65
38427482,780000,185
38277042,650000,60
38182359,779300,285
37693042,520000,107
38722429,545000,85
38651873,815000,206
36285329,1550000,240
38681252,285000,78
38696690,260000,74
38682509,259000,60
38673459,285000,78
38644615,2800000,400
38371291,670000,91
37818448,750000,248
35203923,825000,170
36095056,1550000,240
38642144,235000,60
38711730,259000,60
38717960,425000,95
38285849,380000,96
37479351,1200000,518
38382214,259000,65
38619657,640000,100
37384963,220000,50
38357563,965000,112
38083715,785000,170
37818441,410000,86
37763151,277000,52
37712635,340000,85
37533930,280000,45
38640093,770000,164
38341746,780000,180
35388945,1175000,114
35388943,1175000,148
37745931,340000,91
38658702,299000,75
38444339,245000,118
37744179,340000,85
38800172,770000,165
38799864,475000,107
36127955,1300000,180
38786969,280000,60
38349162,895000,145
38790186,770000,160
38798406,270000,65
38788723,350000,76
38810271,388000,55
38810268,398000,56
38810256,377000,56
38810262,599000,92
38810261,590000,90
38810253,367000,55
38800269,260000,74
38810272,409000,56
38810276,399000,55
38781587,695000,150
38802233,325000,70
38796148,229000,56
38795956,239000,58
38803372,260000,74
38783128,550000,85
38783852,510000,78
38787275,430000,86
38787003,270000,65
38780230,640000,100
38532208,240000,72
38655713,650000,104
38655463,645000,104
38771453,520000,100
38758003,235000,66
38789573,195000,44
38731829,180000,39
38790057,195000,44
38776323,325000,115
38703396,299000,85
38791629,112000,28
38653762,360000,65
38653474,360000,65
38739384,475000,107
37805654,525000,92
37805652,481000,91
37805649,483000,91
37488862,482000,88
37488861,426000,77
37488854,568000,103
37488853,598000,103
37488847,351000,63
37488846,407000,63
37488845,348000,63
37488842,340000,61
37488843,344000,62
37488823,319000,59
37485170,599000,105
37485073,473000,73
37485134,573000,109
37485105,510000,96
37485136,541000,104
37484720,389000,72
37484718,478000,90
37484705,545000,98
37484963,624000,103
37485007,600000,101
37484719,476000,91
37484672,463000,90
37484965,497000,91
37484665,618000,101
37484717,550000,103
37484673,461000,91
37484971,428000,73
37484964,498000,90
37485006,650000,110
37484671,533000,103
37484716,552000,101
38621948,770000,165
38787980,735000,155
38774733,210000,52
38760508,239000,59
38749729,650000,60
38572756,540000,80
38572586,635000,118
38572496,635000,113
38696434,260000,74
38656111,1200000,192
38606888,221000,42
36707874,325000,75
38747190,290000,65
38657481,375000,63
38485976,325000,97
38773482,259000,60
38694796,600000,107
38674118,285000,78
36884486,475000,62
38723885,295000,100
38710115,285000,78
38763505,320000,77
38761960,259000,72
38740978,375000,63
38735991,285000,78
38531933,545000,83
38106552,670000,101
38106551,680000,119
38106550,425000,56
38106549,380000,52
38106548,420000,73
38106537,560000,86
38106534,645000,171
38106535,575000,90
38106469,775000,192
38777405,285000,45
38741056,545000,85
38556748,325000,97
38743068,179000,53
38430874,235000,60
38644518,785000,160
38195615,785000,176
38101861,335000,50
37451535,780000,219
36458355,1200000,161
38709910,315000,60
38650244,315000,71
38541984,1250000,230
38661565,360000,70
38384420,195000,44
38310713,351000,63
38289693,480000,69
38133324,250000,78
37666351,358000,98
38696284,260000,74
38770471,300000,65
38366941,530000,85
38338355,235000,60
38762433,195000,44
38735968,259000,60
38675730,285000,78
38674650,285000,78
38421357,525000,85
38420558,221000,45
38408240,195000,44
38373958,320000,50
38347382,895000,190
38308846,325000,80
38154467,670000,87
38143732,225000,60
37116888,210000,30
36910842,1275000,230
38747197,520000,125
38704910,306000,57
38572428,299000,75
38698649,210000,60
38724438,259000,60
38719539,1050000,190
38673612,285000,78
38656935,150000,76
38425021,348000,58
38426213,259000,72
32999443,620000,145
38148044,785000,185
38767361,260000,74
38767188,195000,44
38697696,220000,51
38674596,285000,78
38642364,245000,118
38572866,545000,80
38563714,700000,200
38537990,550000,171
38674162,285000,78
38674061,285000,78
38137793,270000,57
37807872,225000,62
37096272,599000,106
37615571,590000,104
38763622,390000,121
38745080,255000,51
38741002,189000,50
38731331,330000,140
38729995,380000,70
38729561,380000,70
38647523,480000,153
38564435,245000,35
38493734,545000,85
38696534,325000,75
38673749,285000,78
38673731,285000,78
38673622,285000,78
38658812,198000,50
38652896,780000,145
38497599,255000,105
38406209,259000,72
38303929,435000,59
38303924,435000,55
38303928,870000,115
38190378,289000,70
38133845,1050000,190
38042418,289000,70
37659048,259000,60
37610849,450000,141
37554844,350000,45
37167056,428000,73
37049004,510000,65
35866758,498000,140
38722399,259000,60
38674123,285000,78
38643591,770000,164
38607525,250000,141
38601328,545000,85
38238872,430000,91
37945639,500000,58
38661564,360000,70
26032576,315000,65
38401205,219000,46
38116207,435000,55
37545812,350000,45
38691486,475000,107
38478488,560000,119
37925289,130000,29
37658688,258000,56
37341059,225000,60
37100289,315000,100
38691136,245000,118
38678351,285000,78
38520906,229000,62
37996474,500000,58
38698219,260000,74
38476237,330000,65
38357561,695000,76
38357524,500000,65
38349073,750000,284
38296767,390000,83
38267674,259000,72
37992861,325000,68
37796352,350000,51
37630578,275000,61
36979610,490000,93
36949685,1265000,145
35685159,390000,110
33237907,425000,75
32547904,306000,57
38375763,2500000,258
31459778,2379000,620
38168078,520000,126
38439543,195000,44
38406324,195000,44
38389650,195000,44
38778289,310000,65
38701774,360000,66
38701773,360000,66
38341582,169000,41
38202202,169000,41
37304896,350000,60
38404243,195000,44
38382302,195000,44
38371826,225000,60
38368177,450000,60
38696461,260000,74
38673912,259000,60
38571307,255000,51
38518184,385000,88
38303821,265000,70
38678631,259000,60
38475564,259000,72
38465753,335000,50
38341327,290000,57
38717832,260000,74
38697414,260000,74
38680591,259000,60
38673807,259000,60
38646786,250000,88
38571216,149000,39
38663285,325000,97
38157127,335000,50
38157129,388000,62
38157123,367000,62
38080388,340000,91
38694379,259000,60
38673901,770000,164
38489968,259000,60
38273495,259000,59
37639662,1200000,180
37475474,495000,70
38157107,377000,63
37705117,75000,13
32848285,260000,45
37770233,415000,93
36523417,2800000,320
38404424,310000,64
32833028,310000,72
38035956,259000,60
37734281,1200000,350
35565572,950000,231
37770205,415000,93
37356003,950000,230
34092061,245000,73
38555679,350000,61
38546032,315000,120
33772962,1884570,383
36779157,485000,65
