ID,PRICE(€),SIZE(m^2)
37478675,1250000,145
38539556,459000,61
38459424,850000,125
38242538,739000,101
38194163,670000,90
37678996,1190000,187
37446784,435000,90
35131091,480000,65
31631462,790000,100
38254397,425000,73
38535021,599000,99
38522720,258000,78
38698470,375000,65
35901836,480000,66
38763518,675000,88
38500434,349000,79
27006612,1850000,95
38090530,500000,107
35452481,2800000,180
37909217,625000,124
36981641,780000,130
33044884,870000,147
38460223,270000,69
37083503,2800000,170
38693197,650000,111
38345077,500000,115
34640229,3800000,166
38556168,1250000,105
38468251,3800000,160
38113052,355000,75
37478675,1250000,145
38539556,459000,61
38459424,850000,125
38242538,739000,101
38194163,670000,90
37678996,1190000,187
37446784,435000,90
35131091,480000,65
31631462,790000,100
38254397,425000,73
38535021,599000,99
38522720,258000,78
38698470,375000,65
35901836,480000,66
38763518,675000,88
38500434,349000,79
27006612,1850000,95
38090530,500000,107
35452481,2800000,180
37909217,625000,124
36981641,780000,130
33044884,870000,147
38460223,270000,69
37083503,2800000,170
38693197,650000,111
38345077,500000,115
34640229,3800000,166
38556168,1250000,105
38468251,3800000,160
38113052,355000,75
37478675,1250000,145
38539556,459000,61
38459424,850000,125
38242538,739000,101
38194163,670000,90
37678996,1190000,187
37446784,435000,90
35131091,480000,65
31631462,790000,100
38254397,425000,73
38535021,599000,99
38522720,258000,78
38698470,375000,65
35901836,480000,66
38763518,675000,88
38500434,349000,79
27006612,1850000,95
38090530,500000,107
35452481,2800000,180
37909217,625000,124
36981641,780000,130
33044884,870000,147
38460223,270000,69
37083503,2800000,170
38693197,650000,111
38345077,500000,115
34640229,3800000,166
38556168,1250000,105
38468251,3800000,160
38113052,355000,75
37478675,1250000,145
38539556,459000,61
38459424,850000,125
38242538,739000,101
38194163,670000,90
37678996,1190000,187
37446784,435000,90
35131091,480000,65
31631462,790000,100
38254397,425000,73
38535021,599000,99
38522720,258000,78
38698470,375000,65
35901836,480000,66
38763518,675000,88
38500434,349000,79
27006612,1850000,95
38090530,500000,107
35452481,2800000,180
37909217,625000,124
36981641,780000,130
33044884,870000,147
38460223,270000,69
37083503,2800000,170
38693197,650000,111
38345077,500000,115
34640229,3800000,166
38556168,1250000,105
38468251,3800000,160
38113052,355000,75
37478675,1250000,145
38539556,459000,61
38459424,850000,125
38242538,739000,101
38194163,670000,90
37678996,1190000,187
37446784,435000,90
35131091,480000,65
31631462,790000,100
38254397,425000,73
38535021,599000,99
38522720,258000,78
38698470,375000,65
35901836,480000,66
38763518,675000,88
38500434,349000,79
27006612,1850000,95
38090530,500000,107
35452481,2800000,180
37909217,625000,124
36981641,780000,130
33044884,870000,147
38460223,270000,69
37083503,2800000,170
38693197,650000,111
38345077,500000,115
34640229,3800000,166
38556168,1250000,105
38468251,3800000,160
38113052,355000,75
37478675,1250000,145
38539556,459000,61
38459424,850000,125
38242538,739000,101
38194163,670000,90
37678996,1190000,187
37446784,435000,90
35131091,480000,65
31631462,790000,100
38254397,425000,73
38535021,599000,99
38522720,258000,78
38698470,375000,65
35901836,480000,66
38763518,675000,88
38500434,349000,79
27006612,1850000,95
38090530,500000,107
35452481,2800000,180
37909217,625000,124
36981641,780000,130
33044884,870000,147
38460223,270000,69
37083503,2800000,170
38693197,650000,111
38345077,500000,115
34640229,3800000,166
38556168,1250000,105
38468251,3800000,160
38113052,355000,75
37478675,1250000,145
38539556,459000,61
38459424,850000,125
38242538,739000,101
38194163,670000,90
37678996,1190000,187
37446784,435000,90
35131091,480000,65
31631462,790000,100
38254397,425000,73
38535021,599000,99
38522720,258000,78
38698470,375000,65
35901836,480000,66
38763518,675000,88
38500434,349000,79
27006612,1850000,95
38090530,500000,107
35452481,2800000,180
37909217,625000,124
36981641,780000,130
33044884,870000,147
38460223,270000,69
37083503,2800000,170
38693197,650000,111
38345077,500000,115
34640229,3800000,166
38556168,1250000,105
38468251,3800000,160
38113052,355000,75
