ID,PRICE(€),SIZE(m^2)
37417283,222000,71
36903282,750000,189
38430500,164000,55
37419113,445000,110
38664820,365000,91
37904587,595000,90
37450244,295000,93
36803178,685000,184
36113546,999000,220
37454846,295000,92
37212455,330000,120
38494109,169800,73
38406314,153000,81
37554853,542000,125
38801239,542000,125
37288138,288150,77
38785663,295000,93
37439721,199500,75
38789649,250000,120
38325957,195000,81
38084173,200000,83
38787895,229000,90
38718159,450000,103
38718117,445000,103
38718104,378000,64
38718082,359000,108
38718018,291000,64
38717990,286000,64
38718066,344000,106
38771965,330000,132
38759535,255000,71
37934374,286000,72
38656478,345000,135
38557615,209500,71
37936121,980000,220
37878979,269000,110
36848325,239000,90
38141803,542000,125
38758198,255000,80
38748897,170000,67
38373874,295000,93
38108209,171000,90
37369419,295000,93
38763218,215000,80
38371364,542000,125
38158258,542000,125
38147353,542000,125
37493232,295000,92
37369392,295000,93
37366528,295000,92
37804742,785000,150
37416970,295000,92
36754801,441000,96
38128042,542000,125
37369689,295000,92
38165042,542000,125
37366235,295000,93
37408849,295000,93
37393807,295000,93
38398973,542000,125
37492389,295000,93
37469983,295000,92
37378155,295000,93
36616343,399000,124
36035416,330000,115
38474876,285000,92
37505661,295000,92
37371305,295000,93
38110457,542000,118
37451196,295000,92
38748256,295000,92
38689332,195000,73
38621990,295000,93
38750888,255000,80
38338210,280000,85
38146744,542000,125
38144601,160000,65
37687289,295000,93
37103358,205000,55
37518627,542000,125
38539025,149000,60
38491107,295000,93
37533290,542000,125
38766099,189000,75
38765904,231000,65
36466709,450000,100
38423167,980000,220
38117318,245000,85
37708324,475000,230
38278354,168000,65
37517235,542000,125
38285592,542000,125
38153803,542000,125
37935004,185000,70
37668005,325000,95
37288480,147000,47
38560971,95000,182
37626928,172000,82
38040699,190000,84
37700562,250000,247
38506197,129000,63
38380767,316000,85
37546252,295000,85
37531903,295000,90
36133447,153000,81
38767178,295000,93
37788034,150000,76
37505518,295000,93
36511322,175000,65
38596146,231000,58
38463268,245000,77
37333501,175000,65
37275866,295000,92
36732880,153000,81
36511114,175000,55
34570362,460000,155
38263315,205000,71
38083569,175000,65
38121775,139000,60
38103178,139000,87
37700687,80000,36
34410424,168000,120
36666865,175000,62
37555815,179000,64
38236429,259000,90
1666482,250000,62
