ID,PRICE(€),SIZE(m^2)
33574631,570000,213
37380324,395000,274
38643209,375000,176
38146313,540000,180
31779429,184000,92
38505836,219500,80
36869752,149000,65
38491123,250000,51
38574435,146000,56
32296592,243000,80
36938244,250000,51
38487920,240000,68
38798535,163000,53
38786633,129000,70
37759711,540000,200
38789285,125000,40
38653255,395000,274
38475959,225000,69
38398956,375000,176
38762569,182000,93
38658691,165000,62
38601306,146335,67
38289444,148000,68
38470257,105000,60
38462611,80000,62
38303840,118000,71
38735665,800000,400
38246251,205000,72
38076937,170000,80
36800104,97000,63
36410603,148950,63
37478708,129000,61
38737079,225000,69
37412618,148950,63
37375136,360000,100
38361119,243000,85
38743048,169000,55
38621836,87500,50
37790459,540000,205
37450314,395000,300
36930779,250000,77
38650559,240000,68
38339000,155000,76
38216527,890000,240
36151876,184000,92
37780632,594000,180
37708763,540000,180
37470730,122900,50
2069536,170000,81
37687280,360000,100
37181414,79000,70
38083052,240000,70
37925163,315000,120
37446482,129000,70
37760254,360000,100
38711755,280000,135
38618515,120000,60
37988738,127000,22
38765633,153800,76
38511509,530000,186
38174824,95800,95
38657056,159000,55
38369032,146000,59
38367648,240000,68
38165250,146000,45
34963626,95800,95
38679051,250000,60
37618293,225000,65
38251780,155000,60
28883433,395000,282
36926135,65000,35
36234191,147000,63
37469914,122900,50
38609626,150000,65
38606070,140000,37
38391656,230000,68
37543632,122900,50
37370163,395000,300
35989632,108000,60
35952377,80000,62
34695254,80000,62
36457613,183500,79
26866105,230000,60
