ID,PRICE(€),SIZE(m^2)
36218765,495000,120
37619066,870000,235
38688758,290000,70
38494557,490000,86
36927164,260000,91
38110875,260000,83
38696816,350000,117
36787523,260000,86
36027255,844000,230
37117259,260000,100
38081357,108000,45
38235324,365000,95
38615997,175000,70
38035267,365000,102
38408102,300000,115
37556558,240000,88
38382539,335000,65
38113055,340000,80
38544029,320000,120
38787109,845000,228
37764129,309000,70
38788464,175000,70
38791367,175000,70
38782957,340000,97
38703492,265000,50
38778241,349000,65
38709859,350000,117
38744610,260000,99
38724824,350000,117
38723199,350000,117
37985820,310000,82
38742418,540000,105
38730173,350000,117
35752700,390000,65
38764660,345000,70
38696356,260000,99
38674646,440000,80
38726555,275000,84
37491396,870000,228
38353937,275000,84
37172900,420000,126
38560795,350000,117
38714464,275000,84
38732452,260000,100
38109961,175000,56
38370908,183000,56
36783026,869000,228
36505067,845000,232
35888646,335000,97
35739831,525000,96
38645330,524000,110
38530819,390000,98
38513275,350000,117
38508651,495000,86
38425671,390000,100
36281079,845000,230
38624974,175000,70
38612440,230000,55
38637941,430000,80
38703401,260000,86
38689399,275000,84
38643431,175000,70
38272369,269000,70
36571557,845000,238
36183781,870000,228
38625862,350000,117
38653653,270500,96
37996706,269000,90
38650738,175000,70
38636534,175000,70
38510016,300000,110
37797417,390000,81
37567636,275000,84
37220907,260000,95
37655284,270000,88
37642748,270000,88
38696259,175000,70
38655333,175000,70
38624772,175000,70
38605584,270000,77
37610608,265000,96
38425354,350000,117
38309214,215000,55
38425423,365000,90
38376109,449000,102
38371821,260000,91
38070465,269000,100
38068780,449000,102
37280045,185000,61
38679682,370000,50
38511271,395000,60
36582738,195000,73
36548797,870000,228
38735394,269000,85
38250214,207900,78
37743739,297000,100
37668462,260000,99
37646122,185000,62
37576116,279000,85
37564020,275000,84
37482317,320000,80
37370290,193000,71
36470593,150000,81
38659402,260000,99
38650625,175000,70
38085863,210000,78
38645924,349000,80
38651722,270000,77
38531679,360000,78
38502377,350000,117
29648383,845000,228
38458482,255000,50
37790282,260000,60
37173200,277000,55
38071136,289000,93
36986467,300000,90
36797730,185000,55
36571769,425000,90
37584999,845000,228
35215208,625000,94
38375913,320000,80
37637439,228000,76
38501871,135000,30
38478135,420000,117
38371308,230000,91
38107427,275000,85
38082336,260000,91
38706440,260000,75
38150652,240000,65
37926823,516000,95
37916974,260000,99
37176956,365000,98
37799001,365000,98
37618652,249000,80
37183346,298000,80
38613086,320000,135
38342067,320000,100
38256739,189900,72
37991650,139900,65
37529584,155000,50
37491578,288000,90
37175080,174900,69
38625867,175000,70
38008981,222000,75
34192191,615000,94
38246357,460000,80
35355630,495000,99
37336361,295000,99
