ID,PRICE(€),SIZE(m^2)
38553476,598000,121
38580644,240000,65
38741455,299000,84
38767164,295000,92
38484217,169000,52
37492280,390000,104
38279973,325000,170
38381159,390000,104
37453750,390000,104
38523431,252500,79
37142633,299000,57
38338854,596000,180
38331915,169000,63
37676925,199000,60
38350426,105000,60
37177263,339500,100
38299363,195000,80
38299354,189000,68
36014615,190000,90
38802688,345000,86
38793584,345000,96
38791163,419000,105
38787267,345000,96
38800044,345000,95
38790841,184900,75
38790986,269000,92
38790345,279000,76
38104916,209000,60
38794361,345000,96
38783343,265000,85
38744684,185000,62
38698117,209000,64
38483706,209000,64
37554986,390000,104
38745047,219000,68
38722984,299000,89
37493235,390000,104
38753425,208000,72
37340530,390000,104
38621995,390000,104
38474091,390000,104
37424849,390000,104
38758572,598000,125
38736535,299000,100
38567510,290000,85
38425897,209000,64
38081062,166000,70
38746024,199000,79
37580045,390000,104
38338172,167500,52
38046435,390000,104
37498539,390000,104
37492287,390000,104
37455506,390000,104
37435025,390000,104
37424922,390000,104
36749148,367000,98
38526625,325000,93
38486073,185000,62
38129781,596000,150
37618001,390000,104
37532781,390000,104
37343978,390000,104
37314853,165000,55
38774547,135000,45
38367060,316000,145
38753064,270000,72
38373862,390000,104
37709832,650000,293
37687236,390000,104
37585293,390000,104
36538152,130000,48
38131920,320000,95
37737930,390000,99
37349235,390000,104
38704555,299000,96
38563216,196000,74
37856212,209000,64
38299411,596000,300
37470477,390000,104
38289430,143000,55
37449707,390000,104
38607652,340000,96
37461011,390000,104
37425558,390000,104
37370668,390000,104
38565167,255000,89
38533008,218500,68
38152087,317000,90
38511327,290000,94
37807431,390000,99
37532503,390000,104
37455342,390000,104
37487147,160000,50
37758670,390000,104
37437705,390000,104
38603586,210000,63
38693979,596000,180
38616316,209000,64
38283851,280000,92
38702609,315000,60
38298488,220000,81
37332226,130000,50
38401089,167500,53
38328032,150000,38
38038695,245000,85
38673415,270000,82
38042871,260000,81
38653397,139000,77
38546397,179000,63
38513958,190000,62
37673285,280000,100
38679432,189500,61
37576354,390000,104
38707720,440000,107
38487654,215000,57
38153693,289000,106
38131418,220000,77
38474298,215000,62
37988454,390000,104
38338927,275000,75
38163722,270000,95
37423349,390000,104
37942392,390000,104
38679070,198000,79
33138113,440000,100
38377018,175000,60
37001551,145000,52
36839285,160000,65
38693851,149900,40
38499689,255000,85
37317022,339500,100
33098887,499000,162
38299369,155000,60
37913689,140000,50
37428497,596000,150
38535426,295000,100
38191728,229000,70
37898710,230000,70
38348165,195000,65
1763611,245000,75
